Subject,cond,trialNum,reversals,streakLength,lowFreq,highFreq,freqDiff,correct,RT,Time
ABCD_1749,a,20,2,1,1000,1022.109375,22.109375,1,1.970766783,77.56856394
ABCD_1749,a,21,2,0,1000,1011.054688,11.0546875,1,2.137742996,79.70667887
ABCD_1749,a,22,2,1,1000,1011.054688,11.0546875,1,1.92027998,81.62715292
ABCD_1749,a,23,2,0,1000,994.4726563,5.52734375,1,2.171141148,83.79845786
ABCD_1749,a,24,2,1,1000,994.4726563,5.52734375,1,2.438380957,86.23712993
ABCD_1749,a,25,2,0,1000,1002.763672,2.763671875,1,2.070836067,88.30831504
ABCD_1749,a,26,2,1,1000,997.2363281,2.763671875,1,2.087350845,90.39587188
ABCD_1749,a,27,2,0,1000,998.6181641,1.381835938,0,1.970669031,92.3667109
ABCD_1749,a,28,3,0,1000,1041.381836,41.38183594,1,2.037714005,94.4047339
ABCD_1749,a,29,3,1,1000,958.6181641,41.38183594,1,2.020469904,96.42540598
ABCD_1749,a,30,3,0,1000,979.309082,20.69091797,1,2.087704182,98.51327896
ABCD_1749,a,31,3,1,1000,979.309082,20.69091797,1,2.037465096,100.5511169
ABCD_1749,a,32,3,0,1000,989.654541,10.34545898,1,1.920423031,102.4719129
ABCD_1749,a,33,3,1,1000,989.654541,10.34545898,1,2.103972912,104.576088
ABCD_1749,a,34,3,0,1000,994.8272705,5.172729492,1,1.987430811,106.5636899
ABCD_1749,a,35,3,1,1000,1005.172729,5.172729492,0,2.037621021,108.6016569
ABCD_1749,a,36,4,0,1000,954.8272705,45.17272949,1,2.271061897,110.872932
ABCD_1749,a,37,4,1,1000,954.8272705,45.17272949,1,1.970743895,112.843992
ABCD_1749,a,38,4,0,1000,1022.586365,22.58636475,1,2.154185057,114.9985108
ABCD_1749,a,39,4,1,1000,977.4136353,22.58636475,1,1.937110901,116.935966
ABCD_1749,a,40,4,0,1000,1011.293182,11.29318237,1,2.221042871,119.1571739
ABCD_1749,a,41,4,1,1000,988.7068176,11.29318237,1,2.154509783,121.3118649
ABCD_1749,a,42,4,0,1000,1005.646591,5.646591187,1,2.004116058,123.3163049
ABCD_1749,a,43,4,1,1000,994.3534088,5.646591187,1,2.170895815,125.4873939
ABCD_1749,a,44,4,0,1000,1002.823296,2.823295593,1,2.187881947,127.675595
ABCD_1749,a,45,4,1,1000,1002.823296,2.823295593,1,1.970532179,129.646482
ABCD_1749,a,46,4,0,1000,1001.411648,1.411647797,1,1.937106133,131.583941
ABCD_1749,a,47,4,1,1000,998.5883522,1.411647797,0,1.853536129,133.437676
ABCD_1749,a,48,5,0,1000,1026.411648,26.4116478,1,2.03747797,135.4752898
ABCD_1749,a,49,5,1,1000,973.5883522,26.4116478,1,1.920610905,137.396054
ABCD_1749,a,50,5,0,1000,1013.205824,13.2058239,1,2.354902983,139.7511311
ABCD_1749,a,51,5,1,1000,986.7941761,13.2058239,1,2.020705938,141.772001
ABCD_1749,a,52,5,0,1000,1006.602912,6.602911949,1,2.004383087,143.776746
ABCD_1749,a,53,5,1,1000,993.3970881,6.602911949,1,2.170734882,145.9476969
ABCD_1749,a,54,5,0,1000,996.698544,3.301455975,0,2.053866148,148.0020769
ABCD_1749,a,55,6,0,1000,1028.301456,28.30145597,1,2.070894003,150.0731509
ABCD_1749,a,56,6,1,1000,971.698544,28.30145597,1,2.004105806,152.0774229
ABCD_1749,a,57,6,0,1000,985.849272,14.15072799,1,2.070925951,154.148535
ABCD_1749,a,58,6,1,1000,985.849272,14.15072799,1,2.304779053,156.4536839
ABCD_1749,a,59,6,0,1000,992.924636,7.075363994,1,2.104001045,158.5578859
ABCD_1749,a,60,6,1,1000,992.924636,7.075363994,0,2.171325207,160.7295299
ABCD_1749,a,61,7,0,1000,967.924636,32.07536399,1,2.237802029,162.9676089
ABCD_1749,a,62,7,1,1000,1032.075364,32.07536399,1,2.170914888,165.13889
ABCD_1749,a,63,7,0,1000,983.962318,16.037682,1,2.053900003,167.1930048
ABCD_1749,a,64,7,1,1000,983.962318,16.037682,1,2.421674013,169.6149979
ABCD_1749,a,65,7,0,1000,1008.018841,8.018840998,1,2.154220104,171.7694509
ABCD_1749,a,66,7,1,1000,991.981159,8.018840998,1,2.20448184,173.974103
ABCD_1749,a,67,7,0,1000,995.9905795,4.009420499,1,2.288175106,176.2626228
ABCD_1749,a,68,7,1,1000,1004.009421,4.009420499,1,2.388107061,178.6510799
ABCD_1749,a,69,7,0,1000,1002.00471,2.00471025,1,2.187388897,180.838676
ABCD_1749,a,70,7,1,1000,1002.00471,2.00471025,0,2.171522141,183.0105519
ABCD_1749,r,1,0,0,1685,1185,500,1,2.206110954,186.3508019
ABCD_1749,r,2,0,1,1777,1277,500,1,2.220966101,188.5719628
ABCD_1749,r,3,0,0,1373,1123,250,1,2.271430016,190.843724
ABCD_1749,r,4,0,1,1188,1438,250,1,2.054354906,192.8984261
ABCD_1749,r,5,0,0,1394,1519,125,1,2.203701973,195.1023219
ABCD_1749,r,6,0,1,1179,1054,125,1,1.904163122,197.006907
ABCD_1749,r,7,0,0,1180.5,1118,62.5,1,2.154090881,199.1613441
ABCD_1749,r,8,0,1,1110,1172.5,62.5,1,2.020642042,201.1823769
ABCD_1749,r,9,0,0,1105.25,1074,31.25,1,2.037456036,203.2201049
ABCD_1749,r,10,0,1,1300,1331.25,31.25,1,1.987188101,205.2074609
ABCD_1749,r,11,0,0,1317,1332.625,15.625,1,2.087529898,207.2951529
ABCD_1749,r,12,0,1,1268.625,1253,15.625,1,2.054283857,209.3497999
ABCD_1749,r,13,0,0,1297.8125,1290,7.8125,1,1.987183094,211.337374
ABCD_1749,r,14,0,1,1156.8125,1149,7.8125,1,2.287572145,213.62515
ABCD_1749,r,15,0,0,1103.90625,1100,3.90625,1,2.004165173,215.629482
ABCD_1749,r,16,0,1,1058.90625,1055,3.90625,1,2.104553938,217.73437
ABCD_1749,r,17,0,0,1226.953125,1225,1.953125,1,1.970507145,219.705235
ABCD_1749,r,18,0,1,1242,1243.953125,1.953125,0,2.120730877,221.8261678
ABCD_1749,r,19,1,0,1180.953125,1139,41.953125,1,1.987434864,223.813787
ABCD_1749,r,20,1,1,1326.953125,1285,41.953125,1,2.020779133,225.834738
ABCD_1749,r,21,1,0,1102,1122.976563,20.9765625,0,2.288129091,228.12321
ABCD_1749,r,22,2,0,1080.976563,1020,60.9765625,1,1.970443964,230.0940518
ABCD_1749,r,23,2,1,1075.976563,1015,60.9765625,0,2.438163996,232.5326169
ABCD_1749,r,24,3,0,1253,1353.976563,100.9765625,0,2.187535048,234.72035
ABCD_1749,r,25,4,0,1157.976563,1017,140.9765625,1,2.288130999,237.0087988
ABCD_1749,r,26,4,1,1463.976563,1323,140.9765625,1,2.187615871,239.1967869
ABCD_1749,r,27,4,0,1280.488281,1210,70.48828125,1,2.120822906,241.3180139
ABCD_1749,r,28,4,1,1354,1424.488281,70.48828125,1,2.154017925,243.472234
ABCD_1749,r,29,4,0,1348,1383.244141,35.24414063,0,2.187911987,245.6603169
ABCD_1749,r,30,5,0,1099.244141,1039,60.24414063,1,2.187988997,247.848645
ABCD_1749,r,31,5,1,1140.244141,1080,60.24414063,1,1.97034812,249.8191988
ABCD_1749,r,32,5,0,1238,1268.12207,30.12207031,1,2.087502956,251.9068248
ABCD_1749,r,33,5,1,1246,1276.12207,30.12207031,0,2.121212006,254.028204
ABCD_1749,r,34,6,0,1400.12207,1345,55.12207031,1,2.388339043,256.4168789
ABCD_1749,r,35,6,1,1120,1175.12207,55.12207031,1,2.805505991,259.2225769
ABCD_1749,r,36,6,0,1222.561035,1195,27.56103516,1,2.204651833,261.4275661
ABCD_1749,r,37,6,1,1222.561035,1195,27.56103516,0,2.020477057,263.4482419
ABCD_1749,r,38,7,0,1190.561035,1138,52.56103516,1,2.070443153,265.5192389
ABCD_1749,r,39,7,1,1328.561035,1276,52.56103516,1,2.037647963,267.5570469
ABCD_1749,r,40,7,0,1209.280518,1183,26.28051758,1,1.954004049,269.5112209
ABCD_1749,r,41,7,1,1127.280518,1101,26.28051758,1,1.920568943,271.4319608
ABCD_1749,r,42,7,0,1213.140259,1200,13.14025879,0,2.204519033,273.6366549
ABCD_1749,r,43,8,0,1415.140259,1377,38.14025879,1,2.020804882,275.6576209
ABCD_1749,r,44,8,1,1186.140259,1148,38.14025879,1,1.970875978,277.6288331
ABCD_1749,r,45,8,0,1292,1311.070129,19.07012939,1,2.070544004,279.699578
ABCD_1749,r,46,8,1,1073.070129,1054,19.07012939,1,2.137799978,281.8376949
ABCD_1749,r,47,8,0,1253,1262.535065,9.535064697,0,2.271102905,284.1091568
ABCD_1749,r,48,9,0,1016.535065,1002,14.5350647,1,2.421453953,286.530803
ABCD_1749,r,49,9,1,1142,1156.535065,14.5350647,0,2.1544559,288.68542
ABCD_1749,r,50,10,0,1374.535065,1355,19.5350647,0,2.304638863,290.990221
ABCD_1749,r,51,11,0,1280.535065,1256,24.5350647,1,2.271474838,293.2618768
ABCD_1749,r,52,11,1,1261.535065,1237,24.5350647,1,2.15439105,295.4164419
ABCD_1749,r,53,11,0,1234,1246.267532,12.26753235,0,2.121072054,297.537828
ABCD_1749,r,54,12,0,1195.267532,1178,17.26753235,1,2.204403877,299.7426019
ABCD_1749,r,55,12,1,1160.267532,1143,17.26753235,1,2.187578917,301.9304938
ABCD_1749,r,56,12,0,1237.633766,1229,8.633766174,1,1.953871965,303.8846829
ABCD_1749,r,57,12,1,1096.633766,1088,8.633766174,1,1.97052002,305.855406
ABCD_1749,r,58,12,0,1035,1039.316883,4.316883087,0,2.037480116,307.8930409
ABCD_1749,r,59,13,0,1069,1078.316883,9.316883087,0,2.070888042,309.964103
ABCD_1749,r,60,14,0,1145,1159.316883,14.31688309,1,1.97080493,311.935236
ABCD_1749,r,61,14,1,1075,1089.316883,14.31688309,1,1.920444965,313.8560319
ABCD_1749,r,62,14,0,1155.158442,1148,7.158441544,0,1.98694706,315.843327
ABCD_1749,r,63,15,0,1008,1020.158442,12.15844154,0,1.786956072,317.6304579
ABCD_1749,r,64,16,0,1066.158442,1049,17.15844154,0,1.937325001,319.567971
ABCD_1751,a,1,0,0,1000,1500,500,0,2.458366871,55.37481999
ABCD_1751,a,2,1,0,1000,1540,540,1,2.337838888,57.71287608
ABCD_1751,a,3,1,1,1000,460,540,1,2.388140917,60.10117793
ABCD_1751,a,4,1,0,1000,1270,270,1,2.505282879,62.60662293
ABCD_1751,a,5,1,1,1000,730,270,1,2.321527958,64.92849708
ABCD_1751,a,6,1,0,1000,865,135,NA,0,69.50449991
ABCD_1751,a,7,1,0,1000,1135,135,1,3.574213028,73.07908201
ABCD_1751,a,8,1,1,1000,1135,135,1,2.321321011,75.40060592
ABCD_1751,a,9,1,0,1000,1067.5,67.5,1,2.622132063,78.0230751
ABCD_1751,a,10,1,1,1000,1067.5,67.5,1,2.237786055,80.26114011
ABCD_1751,a,11,1,0,1000,1033.75,33.75,1,2.204355001,82.46579599
ABCD_1751,a,12,1,1,1000,966.25,33.75,1,2.154145002,84.62014008
ABCD_1751,a,13,1,0,1000,1016.875,16.875,1,2.288192034,86.90864396
ABCD_1751,a,14,1,1,1000,1016.875,16.875,0,2.371366024,89.28033209
ABCD_1751,a,15,2,0,1000,943.125,56.875,1,2.321436882,91.60210609
ABCD_1751,a,16,2,1,1000,1056.875,56.875,1,2.204267979,93.80673003
ABCD_1751,a,17,2,0,1000,971.5625,28.4375,1,2.220992088,96.02793694
ABCD_1751,a,18,2,1,1000,971.5625,28.4375,1,2.321450949,98.34955406
ABCD_1751,a,19,2,0,1000,985.78125,14.21875,1,2.505452156,100.8552921
ABCD_1751,a,20,2,1,1000,1014.21875,14.21875,1,2.304393768,103.160043
ABCD_1751,a,21,2,0,1000,1007.109375,7.109375,1,2.471547842,105.6320319
ABCD_1751,a,22,2,1,1000,1007.109375,7.109375,1,2.204243898,107.836612
ABCD_1751,a,23,2,0,1000,996.4453125,3.5546875,0,2.237746,110.0746901
ABCD_1751,a,24,3,0,1000,1043.554688,43.5546875,1,2.287852049,112.362747
ABCD_1751,a,25,3,1,1000,956.4453125,43.5546875,1,2.03755784,114.4006181
ABCD_1751,a,26,3,0,1000,1021.777344,21.77734375,1,2.137462139,116.5382659
ABCD_1751,a,27,3,1,1000,978.2226563,21.77734375,1,2.321574926,118.8602049
ABCD_1751,a,28,3,0,1000,989.1113281,10.88867188,1,2.35452199,121.2149129
ABCD_1751,a,29,3,1,1000,989.1113281,10.88867188,1,2.254682779,123.4698961
ABCD_1751,a,30,3,0,1000,994.5556641,5.444335938,1,2.07078886,125.5410621
ABCD_1751,a,31,3,1,1000,994.5556641,5.444335938,0,2.221010923,127.762419
ABCD_1751,a,32,4,0,1000,954.5556641,45.44433594,1,1.987353086,129.750119
ABCD_1751,a,33,4,1,1000,1045.444336,45.44433594,1,2.204194069,131.9545131
ABCD_1751,a,34,4,0,1000,977.277832,22.72216797,1,2.455137014,134.4099629
ABCD_1751,a,35,4,1,1000,977.277832,22.72216797,1,2.371191025,136.7812951
ABCD_1751,a,36,4,0,1000,1011.361084,11.36108398,1,2.221443892,139.0029061
ABCD_1751,a,37,4,1,1000,1011.361084,11.36108398,1,2.221261024,141.2244821
ABCD_1751,a,38,4,0,1000,1005.680542,5.680541992,1,2.104182005,143.328861
ABCD_1751,a,39,4,1,1000,994.319458,5.680541992,0,2.187638044,145.516813
ABCD_1751,a,40,5,0,1000,969.319458,30.68054199,1,2.037414074,147.55442
ABCD_1751,a,41,5,1,1000,969.319458,30.68054199,1,2.288188219,149.842916
ABCD_1751,a,42,5,0,1000,984.659729,15.340271,1,2.170932055,152.014246
ABCD_1751,a,43,5,1,1000,984.659729,15.340271,1,2.104097843,154.1187119
ABCD_1751,a,44,5,0,1000,1007.670136,7.670135498,0,1.970427036,156.0893421
ABCD_1751,a,45,6,0,1000,967.3298645,32.6701355,1,2.237997055,158.3276451
ABCD_1751,a,46,6,1,1000,1032.670136,32.6701355,1,2.254467011,160.582454
ABCD_1751,a,47,6,0,1000,1016.335068,16.33506775,1,2.271125793,162.853776
ABCD_1751,a,48,6,1,1000,1016.335068,16.33506775,1,2.120979071,164.974915
ABCD_1751,a,49,6,0,1000,1008.167534,8.167533875,1,2.154469013,167.129678
ABCD_1751,a,50,6,1,1000,991.8324661,8.167533875,1,2.30461216,169.4346311
ABCD_1751,a,51,6,0,1000,995.9162331,4.083766937,1,2.154235125,171.589215
ABCD_1751,a,52,6,1,1000,1004.083767,4.083766937,0,2.287819862,173.877239
ABCD_1751,a,53,7,0,1000,1029.083767,29.08376694,1,1.970850945,175.8484001
ABCD_1751,a,54,7,1,1000,1029.083767,29.08376694,1,2.10402298,177.952636
ABCD_1751,a,55,7,0,1000,985.4581165,14.54188347,1,2.454683065,180.407851
ABCD_1751,a,56,7,1,1000,1014.541883,14.54188347,1,2.405038834,182.81321
ABCD_1751,a,57,7,0,1000,992.7290583,7.270941734,0,2.254397154,185.0677979
ABCD_1751,a,58,8,0,1000,1032.270942,32.27094173,1,2.288114071,187.356251
ABCD_1751,a,59,8,1,1000,1032.270942,32.27094173,1,2.137419224,189.493855
ABCD_1751,a,60,8,0,1000,983.8645291,16.13547087,1,2.037536144,191.5315559
ABCD_1751,a,61,8,1,1000,1016.135471,16.13547087,1,2.321551085,193.853461
ABCD_1751,a,62,8,0,1000,1008.067735,8.067735434,1,2.170881987,196.02474
ABCD_1751,a,63,8,1,1000,991.9322646,8.067735434,1,2.254353046,198.2794111
ABCD_1751,a,64,8,0,1000,1004.033868,4.033867717,0,2.170896053,200.4505
ABCD_1751,a,65,9,0,1000,1009.033868,9.033867717,1,2.22128582,202.6719069
ABCD_1751,a,66,9,1,1000,1009.033868,9.033867717,1,2.020883083,204.692941
ABCD_1751,a,67,9,0,1000,995.4830661,4.516933858,0,1.953966141,206.6472509
ABCD_1751,a,68,10,0,1000,1009.516934,9.516933858,0,2.287914991,208.9353549
ABCD_1751,a,69,11,0,1000,985.4830661,14.51693386,0,2.571988821,211.5075049
ABCD_1751,a,70,12,0,1000,980.4830661,19.51693386,1,2.087677956,213.5955319
ABCD_1751,r,1,0,0,1525,1025,500,1,3.218847036,218.8899269
ABCD_1751,r,2,0,1,1649,1149,500,1,2.304522991,221.194607
ABCD_1751,r,3,0,0,1139,1389,250,1,2.221504927,223.41642
ABCD_1751,r,4,0,1,1116,1366,250,1,2.054297924,225.4709649
ABCD_1751,r,5,0,0,1338,1463,125,1,2.220941067,227.6920669
ABCD_1751,r,6,0,1,1302,1427,125,1,2.154261827,229.8464341
ABCD_1751,r,7,0,0,1084.5,1022,62.5,1,2.304991961,232.1517899
ABCD_1751,r,8,0,1,1283,1345.5,62.5,1,2.221041918,234.373184
ABCD_1751,r,9,0,0,1188.25,1157,31.25,1,2.471566916,236.845041
ABCD_1751,r,10,0,1,1165,1196.25,31.25,0,2.287896872,239.1331241
ABCD_1751,r,11,1,0,1087.25,1016,71.25,0,2.121014118,241.254307
ABCD_1751,r,12,2,0,1181.25,1070,111.25,1,2.338013172,243.5924809
ABCD_1751,r,13,2,1,1416.25,1305,111.25,0,2.338263035,245.9309051
ABCD_1751,r,14,3,0,1000,1151.25,151.25,1,2.572001934,248.5030251
ABCD_1751,r,15,3,1,1055,1206.25,151.25,0,2.622208834,251.125598
ABCD_1751,r,16,4,0,1391.25,1200,191.25,1,2.488233089,253.614172
ABCD_1751,r,17,4,1,1003,1194.25,191.25,1,2.471553087,256.085917
ABCD_1751,r,18,4,0,1023,1118.625,95.625,1,2.288043022,258.374125
ABCD_1751,r,19,4,1,1027,1122.625,95.625,1,2.204570055,260.57885
ABCD_1751,r,20,4,0,1062.8125,1015,47.8125,1,2.104281187,262.6832941
ABCD_1751,r,21,4,1,1369.8125,1322,47.8125,1,2.622101069,265.305548
ABCD_1751,r,22,4,0,1068,1091.90625,23.90625,1,2.471877813,267.777772
ABCD_1751,r,23,4,1,1071,1094.90625,23.90625,1,2.254356861,270.03233
ABCD_1751,r,24,4,0,1251,1262.953125,11.953125,0,2.371582985,272.4042709
ABCD_1751,r,25,5,0,1263.953125,1227,36.953125,0,2.07077384,274.4754241
ABCD_1751,r,26,6,0,1313.953125,1252,61.953125,0,2.120954037,276.5966101
ABCD_1751,r,27,7,0,1244,1330.953125,86.953125,1,2.07063508,278.6674111
ABCD_1751,r,28,7,1,1186.953125,1100,86.953125,1,2.070852041,280.738414
ABCD_1751,r,29,7,0,1097.476563,1054,43.4765625,1,2.25473094,282.9933031
ABCD_1751,r,30,7,1,1027,1070.476563,43.4765625,1,2.221302032,285.2149191
ABCD_1751,r,31,7,0,1016,1037.738281,21.73828125,1,2.371315002,287.5864301
ABCD_1751,r,32,7,1,1384.738281,1363,21.73828125,0,2.304820061,289.8916221
ABCD_1751,r,33,8,0,1129,1175.738281,46.73828125,0,2.304448843,292.19627
ABCD_1751,r,34,9,0,1223,1274.738281,51.73828125,1,1.970711946,294.1671431
ABCD_1751,r,35,9,1,1311,1362.738281,51.73828125,1,2.087600946,296.2549081
ABCD_1751,r,36,9,0,1195,1220.869141,25.86914063,1,2.104347944,298.359411
ABCD_1751,r,37,9,1,1038.869141,1013,25.86914063,1,1.920684099,300.280412
ABCD_1751,r,38,9,0,1134.93457,1122,12.93457031,0,2.304461956,302.5850539
ABCD_1751,r,39,10,0,1061.93457,1044,17.93457031,1,2.003913164,304.5896399
ABCD_1751,r,40,10,1,1087,1104.93457,17.93457031,1,2.154006958,306.7438431
ABCD_1751,r,41,10,0,1237,1245.967285,8.967285156,1,2.18778491,308.9317861
ABCD_1751,r,42,10,1,1091.967285,1083,8.967285156,0,2.522059917,311.45415
ABCD_1751,r,43,11,0,1363.967285,1350,13.96728516,0,2.371456862,313.825973
ABCD_1751,r,44,12,0,1362,1380.967285,18.96728516,1,2.170783043,315.9970989
ABCD_1751,r,45,12,1,1108.967285,1090,18.96728516,1,2.070794106,318.068079
ABCD_1751,r,46,12,0,1193,1202.483643,9.483642578,1,2.30469203,320.3730781
ABCD_1751,r,47,12,1,1077.483643,1068,9.483642578,1,2.30457902,322.677851
ABCD_1751,r,48,12,0,1217,1221.741821,4.741821289,1,2.204617023,324.882638
ABCD_1751,r,49,12,1,1249.741821,1245,4.741821289,0,2.404964924,327.2877719
ABCD_1751,r,50,13,0,1163.741821,1154,9.741821289,1,2.070945978,329.3589239
ABCD_1751,r,51,13,1,1259,1268.741821,9.741821289,1,2.12093401,331.4800119
ABCD_1751,r,52,13,0,1047.870911,1043,4.870910645,1,2.104448795,333.5848229
ABCD_1751,r,53,13,1,1336,1340.870911,4.870910645,1,2.388006926,335.9731779
ABCD_1751,r,54,13,0,1030,1032.435455,2.435455322,0,2.304555178,338.278127
ABCD_1751,r,55,14,0,1340.435455,1333,7.435455322,0,2.037269115,340.315783
ABCD_1751,r,56,15,0,1128.435455,1116,12.43545532,0,2.070743084,342.386883
ABCD_1751,r,57,16,0,1274.435455,1257,17.43545532,0,2.204252005,344.591325
ABCD_1752,r,1,0,0,1342,1842,500,0,2.447540998,55.92118502
ABCD_1752,r,2,1,0,1828,1288,540,1,2.888966084,58.81035209
ABCD_1752,r,3,1,1,1390,1930,540,1,2.672348976,61.48300695
ABCD_1752,r,4,1,0,1053,1323,270,1,2.354654074,63.83786702
ABCD_1752,r,5,1,1,1119,1389,270,1,2.421622992,66.25965905
ABCD_1752,r,6,1,0,1441,1306,135,1,2.538495064,68.79831505
ABCD_1752,r,7,1,1,1147,1012,135,1,2.304941177,71.10361505
ABCD_1752,r,8,1,0,1383,1450.5,67.5,1,2.605106831,73.70891595
ABCD_1752,r,9,1,1,1315.5,1248,67.5,1,2.404798031,76.11387014
ABCD_1752,r,10,1,0,1373.75,1340,33.75,1,2.705804825,78.81998801
ABCD_1752,r,11,1,1,1108.75,1075,33.75,1,2.237715006,81.05789804
ABCD_1752,r,12,1,0,1030,1046.875,16.875,1,2.489028215,83.54732108
ABCD_1752,r,13,1,1,1360.875,1344,16.875,0,3.50646615,87.05394602
ABCD_1752,r,14,2,0,1154,1210.875,56.875,0,2.705676079,89.75979209
ABCD_1752,r,15,3,0,1357,1453.875,96.875,1,2.254536867,92.01449394
ABCD_1752,r,16,3,1,1150,1246.875,96.875,1,2.187927008,94.20258212
ABCD_1752,r,17,3,0,1262.4375,1214,48.4375,1,2.338240147,96.54112697
ABCD_1752,r,18,3,1,1125.4375,1077,48.4375,1,2.371370077,98.91268802
ABCD_1752,r,19,3,0,1195.21875,1171,24.21875,1,3.006285906,101.9191511
ABCD_1752,r,20,3,1,1382.21875,1358,24.21875,1,2.45498991,104.374306
ABCD_1752,r,21,3,0,1195.109375,1183,12.109375,1,2.438300848,106.8127711
ABCD_1752,r,22,3,1,1259,1271.109375,12.109375,0,2.622074127,109.4352231
ABCD_1752,r,23,4,0,1065,1117.109375,52.109375,1,2.638612986,112.0740421
ABCD_1752,r,24,4,1,1072,1124.109375,52.109375,1,2.638888121,114.713258
ABCD_1752,r,25,4,0,1240,1266.054688,26.0546875,1,2.638597965,117.352046
ABCD_1752,r,26,4,1,1056,1082.054688,26.0546875,1,2.538393021,119.8905962
ABCD_1752,r,27,4,0,1136,1149.027344,13.02734375,1,2.32151103,122.2124701
ABCD_1752,r,28,4,1,1372,1385.027344,13.02734375,1,2.255049229,124.4678171
ABCD_1752,r,29,4,0,1086.513672,1080,6.513671875,1,2.988868952,127.4568491
ABCD_1752,r,30,4,1,1261,1267.513672,6.513671875,0,2.622218847,130.0793791
ABCD_1752,r,31,5,0,1038.513672,1007,31.51367188,1,2.337905884,132.41768
ABCD_1752,r,32,5,1,1118,1149.513672,31.51367188,1,2.454842091,134.8728721
ABCD_1752,r,33,5,0,1381.756836,1366,15.75683594,1,2.47153306,137.3446021
ABCD_1752,r,34,5,1,1070,1085.756836,15.75683594,0,2.338246107,139.683187
ABCD_1752,r,35,6,0,1322.756836,1282,40.75683594,1,2.471591949,142.1551321
ABCD_1752,r,36,6,1,1056,1096.756836,40.75683594,0,3.122888088,145.2782171
ABCD_1752,r,37,7,0,1194,1259.756836,65.75683594,1,2.187901974,147.46644
ABCD_1752,r,38,7,1,1411.756836,1346,65.75683594,1,2.237668991,149.7043021
ABCD_1752,r,39,7,0,1038,1070.878418,32.87841797,0,2.922806978,152.6274381
ABCD_1752,r,40,8,0,1086,1143.878418,57.87841797,1,2.354681015,154.982512
ABCD_1752,r,41,8,1,1373,1430.878418,57.87841797,1,2.104060173,157.0869679
ABCD_1752,r,42,8,0,1388,1416.939209,28.93920898,1,2.387989998,159.4751661
ABCD_1752,r,43,8,1,1260.939209,1232,28.93920898,1,2.388198137,161.8635302
ABCD_1752,r,44,8,0,1254.469604,1240,14.46960449,1,2.355237007,164.219007
ABCD_1752,r,45,8,1,1316.469604,1302,14.46960449,0,2.722009897,166.9413741
ABCD_1752,r,46,9,0,1164,1183.469604,19.46960449,1,2.571634054,169.5132051
ABCD_1752,r,47,9,1,1262.469604,1243,19.46960449,1,2.455144167,171.968667
ABCD_1752,r,48,9,0,1259.734802,1250,9.734802246,1,2.722028017,174.690892
ABCD_1752,r,49,9,1,1405.734802,1396,9.734802246,0,2.956182957,177.6472361
ABCD_1752,r,50,10,0,1165.734802,1151,14.73480225,1,2.237970114,179.885534
ABCD_1752,r,51,10,1,1340,1354.734802,14.73480225,1,2.571752071,182.457509
ABCD_1752,r,52,10,0,1324,1331.367401,7.367401123,1,2.371558189,184.8292391
ABCD_1752,r,53,10,1,1299,1306.367401,7.367401123,1,2.304702044,187.13412
ABCD_1752,r,54,10,0,1052.683701,1049,3.683700562,1,2.170781136,189.305443
ABCD_1752,r,55,10,1,1204.683701,1201,3.683700562,1,2.471846104,191.7776132
ABCD_1752,r,56,10,0,1170,1171.84185,1.841850281,0,2.488454103,194.2663519
ABCD_1752,r,57,11,0,1267,1273.84185,6.841850281,1,2.822207928,197.088722
ABCD_1752,r,58,11,1,1084.84185,1078,6.841850281,1,2.688879967,199.777766
ABCD_1752,r,59,11,0,1162,1165.420925,3.42092514,1,3.106504917,202.8846321
ABCD_1752,r,60,11,1,1113.420925,1110,3.42092514,1,2.438076019,205.3228991
ABCD_1752,r,61,11,0,1372.710463,1371,1.71046257,0,3.039693117,208.3627679
ABCD_1752,r,62,12,0,1178,1184.710463,6.71046257,1,2.521878004,210.8849971
ABCD_1752,r,63,12,1,1090.710463,1084,6.71046257,1,2.237697124,213.12288
ABCD_1752,r,64,12,0,1217,1220.355231,3.355231285,0,3.357109785,216.4803131
ABCD_1752,r,65,13,0,1113.355231,1105,8.355231285,1,2.354628086,218.835355
ABCD_1752,r,66,13,1,1198.355231,1190,8.355231285,1,2.571654797,221.4072201
ABCD_1752,r,67,13,0,1248,1252.177616,4.177615643,1,2.538609982,223.945996
ABCD_1752,r,68,13,1,1176.177616,1172,4.177615643,1,2.839211226,226.785367
ABCD_1752,r,69,13,0,1106.088808,1104,2.088807821,1,2.805796862,229.5913301
ABCD_1752,r,70,13,1,1205.088808,1203,2.088807821,1,2.521790981,232.1132782
ABCD_1752,a,1,0,0,1000,1500,500,1,4.236407995,239.9133651
ABCD_1752,a,2,0,1,1000,500,500,1,2.588745832,242.5024581
ABCD_1752,a,3,0,0,1000,1250,250,1,2.989253044,245.49191
ABCD_1752,a,4,0,1,1000,750,250,1,2.521888971,248.0139601
ABCD_1752,a,5,0,0,1000,1125,125,1,2.55529809,250.569432
ABCD_1752,a,6,0,1,1000,1125,125,1,2.404829979,252.9744182
ABCD_1752,a,7,0,0,1000,937.5,62.5,1,2.221350908,255.1959372
ABCD_1752,a,8,0,1,1000,1062.5,62.5,1,2.304762125,257.5008631
ABCD_1752,a,9,0,0,1000,968.75,31.25,1,2.187822104,259.6888502
