"","Subject","trialNum","soundfile","leftprompt","rightprompt","response","keyResp","keyRT","Time"
"6033","ABCD_1751",111,"dask-6.wav","D","T","T","m",1.47627997398,308.481114149
"6034","ABCD_1751",112,"dask-3.wav","D","T","D","z",1.48344612122,310.21820116
"6035","ABCD_1751",113,"dash-4.wav","D","T","D","z",1.46297693253,312.974024057
"6036","ABCD_1751",114,"dash-2.wav","D","T","D","z",1.46239495277,314.694275141
"6037","ABCD_1751",115,"dash-3.wav","D","T","D","z",1.42205119133,316.381735086
"6038","ABCD_1751",116,"dash-7.wav","D","T","T","m",1.65455293655,318.30211401
"6039","ABCD_1751",117,"dash-1.wav","D","T","D","z",1.47814798355,320.039127111
"6040","ABCD_1751",118,"dash-5.wav","D","T","D","z",1.47698402405,321.776172161
"6041","ABCD_1751",119,"dash-6.wav","D","T","T","m",1.49994707108,323.52989912
"6042","ABCD_1751",120,"gith-6.wav","G","K","K","m",1.72684502602,326.553179026
"6043","ABCD_1751",121,"gith-4.wav","G","K","G","z",1.53885698318,328.356813192
"6044","ABCD_1751",122,"gith-2.wav","G","K","G","z",1.5672287941,330.177466154
"6045","ABCD_1751",123,"gith-3.wav","G","K","G","z",1.51460886002,331.947777987
"6046","ABCD_1751",124,"gith-7.wav","G","K","K","m",1.48822903633,333.701617002
"6047","ABCD_1751",125,"gith-1.wav","G","K","G","z",1.4545609951,335.421916008
"6048","ABCD_1751",126,"gith-5.wav","G","K","G","z",1.54191994667,337.225767136
"6049","ABCD_1752",1,"dath-7.wav","D","T","T","m",1.60209298134,87.4480111599
"6050","ABCD_1752",2,"dath-5.wav","D","T","T","m",1.63625502586,89.3522760868
"6051","ABCD_1752",3,"dath-2.wav","D","T","D","z",1.48399686813,91.0893890858
"6052","ABCD_1752",4,"dath-3.wav","D","T","D","z",1.49884796143,92.8430800438
"6053","ABCD_1752",5,"dath-4.wav","D","T","T","m",1.4892001152,94.5967991352
"6054","ABCD_1752",6,"dath-6.wav","D","T","T","m",1.51935505867,96.3838760853
"6055","ABCD_1752",7,"dath-1.wav","D","T","D","z",1.45217394829,98.104434967
"6056","ABCD_1752",8,"giss-4.wav","G","K","K","m",3.79992794991,103.198534012
"6057","ABCD_1752",9,"giss-6.wav","G","K","K","m",2.13341403008,105.58696413
"6058","ABCD_1752",10,"giss-1.wav","G","K","G","z",1.61688899994,107.457594156
"6059","ABCD_1752",11,"giss-7.wav","G","K","K","m",1.55417490005,109.278144121
"6060","ABCD_1752",12,"giss-5.wav","G","K","K","m",1.56566882133,111.09859395
"6061","ABCD_1752",13,"giss-2.wav","G","K","G","z",1.57724905014,112.935928106
"6062","ABCD_1752",14,"giss-3.wav","G","K","K","m",1.61978793144,114.823295116
"6063","ABCD_1752",15,"gith-5.wav","G","K","G","z",1.5848429203,117.696120024
"6064","ABCD_1752",16,"gith-2.wav","G","K","G","z",1.64349198341,119.600133181
"6065","ABCD_1752",17,"gith-7.wav","G","K","K","m",1.70745110512,121.571043015
"6066","ABCD_1752",18,"gith-6.wav","G","K","K","m",1.76845884323,123.60871911
"6067","ABCD_1752",19,"gith-1.wav","G","K","G","z",1.46708798409,125.329017162
"6068","ABCD_1752",20,"gith-3.wav","G","K","G","z",1.47451686859,127.066082954
"6069","ABCD_1752",21,"gith-4.wav","G","K","G","z",1.52943611145,128.853466988
"6070","ABCD_1752",22,"dash-5.wav","D","T","D","z",1.19490909576,131.341854095
"6071","ABCD_1752",23,"dash-3.wav","D","T","D","z",1.72546386719,133.329609156
"6072","ABCD_1752",24,"dash-7.wav","D","T","T","m",1.28199720383,134.866024017
"6073","ABCD_1752",25,"dash-1.wav","D","T","D","z",1.44926905632,136.569633961
"6074","ABCD_1752",26,"dash-6.wav","D","T","T","m",1.44166588783,138.273282051
"6075","ABCD_1752",27,"dash-4.wav","D","T","D","z",1.39421415329,139.926872969
"6076","ABCD_1752",28,"dash-2.wav","D","T","D","z",1.42023801804,141.613783121
"6077","ABCD_1752",29,"dask-2.wav","D","T","D","z",1.73002195358,144.636897087
"6078","ABCD_1752",30,"dask-3.wav","D","T","D","z",1.51831007004,146.407258034
"6079","ABCD_1752",31,"dask-6.wav","D","T","T","m",1.45979905128,148.127686977
"6080","ABCD_1752",32,"dask-4.wav","D","T","D","z",1.45930290222,149.848222017
"6081","ABCD_1752",33,"dask-7.wav","D","T","T","m",1.41876292229,151.534816027
"6082","ABCD_1752",34,"dask-5.wav","D","T","D","z",1.45231604576,153.255249023
"6083","ABCD_1752",35,"dask-1.wav","D","T","D","z",1.42764186859,154.942173958
"6084","ABCD_1752",36,"gift-4.wav","G","K","G","z",1.32924795151,157.564510107
"6085","ABCD_1752",37,"gift-1.wav","G","K","G","z",1.56646704674,159.385215044
"6086","ABCD_1752",38,"gift-7.wav","G","K","K","m",1.5215909481,161.172147036
"6087","ABCD_1752",39,"gift-5.wav","G","K","G","z",1.47867703438,162.909121037
"6088","ABCD_1752",40,"gift-6.wav","G","K","K","m",1.52561211586,164.696341991
"6089","ABCD_1752",41,"gift-3.wav","G","K","G","z",1.41040802002,166.366427183
"6090","ABCD_1752",42,"gift-2.wav","G","K","G","z",1.48426198959,168.103583097
"6091","ABCD_1752",43,"dask-4.wav","D","T","D","z",3.05546092987,172.462906122
"6092","ABCD_1752",44,"dask-5.wav","D","T","T","m",1.56355500221,174.283395052
"6093","ABCD_1752",45,"dask-7.wav","D","T","T","m",1.55906105042,176.103981972
"6094","ABCD_1752",46,"dask-2.wav","D","T","D","z",1.50651907921,177.874464035
"6095","ABCD_1752",47,"dask-6.wav","D","T","T","m",1.53585386276,179.67890811
"6096","ABCD_1752",48,"dask-1.wav","D","T","D","z",1.42740893364,181.365177155
"6097","ABCD_1752",49,"dask-3.wav","D","T","D","z",1.40523290634,183.035446167
"6098","ABCD_1752",50,"gith-7.wav","K","G","K","z",1.73129415512,186.058541059
"6099","ABCD_1752",51,"gith-3.wav","K","G","G","m",1.51967382431,187.845926046
"6100","ABCD_1752",52,"gith-1.wav","K","G","G","m",1.6441860199,189.749895096
"6101","ABCD_1752",53,"gith-5.wav","K","G","K","z",1.75637793541,191.770740986
"6102","ABCD_1752",54,"gith-6.wav","K","G","K","z",1.58338093758,193.607957125
"6103","ABCD_1752",55,"gith-2.wav","K","G","G","m",1.56218695641,195.428588152
"6104","ABCD_1752",56,"gith-4.wav","K","G","G","m",1.58960604668,197.282479048
"6105","ABCD_1752",57,"dash-7.wav","T","D","T","z",2.90782499313,201.491433144
"6106","ABCD_1752",58,"dash-1.wav","T","D","D","m",1.64654612541,203.395441055
"6107","ABCD_1752",59,"dash-6.wav","T","D","T","z",1.47054600716,205.132609129
"6108","ABCD_1752",60,"dash-5.wav","T","D","T","z",1.46112799644,206.852893114
"6109","ABCD_1752",61,"dash-3.wav","T","D","D","m",1.38908696175,208.506401062
"6110","ABCD_1752",62,"dash-2.wav","T","D","D","m",1.3273460865,210.09315896
"6111","ABCD_1752",63,"dash-4.wav","T","D","D","m",1.4365901947,211.796815157
"6112","ABCD_1752",64,"gift-4.wav","G","K","G","z",1.24941205978,214.335595131
"6113","ABCD_1752",65,"gift-2.wav","G","K","G","z",1.49806690216,216.089261055
"6114","ABCD_1752",66,"gift-6.wav","G","K","K","m",1.52043390274,217.876456022
"6115","ABCD_1752",67,"gift-7.wav","G","K","K","m",1.47730493546,219.61363101
"6116","ABCD_1752",68,"gift-1.wav","G","K","G","z",1.46805500984,221.350461006
"6117","ABCD_1752",69,"gift-3.wav","G","K","G","z",1.41097021103,223.020698071
"6118","ABCD_1752",70,"gift-5.wav","G","K","G","z",1.46080589294,224.741075993
"6119","ABCD_1752",71,"dath-2.wav","D","T","D","z",2.98490715027,229.016916037
"6120","ABCD_1752",72,"dath-3.wav","D","T","D","z",1.64046192169,230.921025038
"6121","ABCD_1752",73,"dath-5.wav","D","T","D","z",1.50430893898,232.691342115
"6122","ABCD_1752",74,"dath-1.wav","D","T","D","z",1.49388790131,234.445091009
"6123","ABCD_1752",75,"dath-4.wav","D","T","T","m",1.41216993332,236.115349054
"6124","ABCD_1752",76,"dath-7.wav","D","T","T","m",1.46178889275,237.835659027
"6125","ABCD_1752",77,"dath-6.wav","D","T","T","m",1.4695289135,239.573193073
"6126","ABCD_1752",78,"giss-2.wav","K","G","G","m",2.69053697586,243.564532995
"6127","ABCD_1752",79,"giss-5.wav","K","G","K","z",1.51832699776,245.351652145
"6128","ABCD_1752",80,"giss-7.wav","K","G","K","z",1.52317619324,247.138837099
"6129","ABCD_1752",81,"giss-1.wav","K","G","G","m",1.51994109154,248.925978184
"6130","ABCD_1752",82,"giss-3.wav","K","G","G","m",1.46076989174,250.646193981
"6131","ABCD_1752",83,"giss-4.wav","K","G","K","z",1.23644590378,252.149544001
"6132","ABCD_1752",84,"giss-6.wav","K","G","K","z",1.36496496201,253.769642115
"6133","ABCD_1752",85,"dask-3.wav","T","D","D","m",1.27724599838,256.341763973
"6134","ABCD_1752",86,"dask-5.wav","T","D","T","z",1.46869301796,258.078822136
"6135","ABCD_1752",87,"dask-6.wav","T","D","T","z",1.41961503029,259.765964985
"6136","ABCD_1752",88,"dask-4.wav","T","D","D","m",1.4844660759,261.502724171
"6137","ABCD_1752",89,"dask-2.wav","T","D","D","m",1.45192098618,263.223101139
"6138","ABCD_1752",90,"dask-7.wav","T","D","T","z",1.48345899582,264.960114956
"6139","ABCD_1752",91,"dask-1.wav","T","D","D","m",1.5302760601,266.747315168
"6140","ABCD_1752",92,"dash-4.wav","D","T","D","z",1.37156200409,269.419721127
"6141","ABCD_1752",93,"dash-6.wav","D","T","T","m",1.47848987579,271.156790018
"6142","ABCD_1752",94,"dash-2.wav","D","T","D","z",1.49359798431,272.910453081
"6143","ABCD_1752",95,"dash-1.wav","D","T","D","z",1.51569414139,274.680915117
"6144","ABCD_1752",96,"dash-3.wav","D","T","T","m",1.73718380928,276.685150146
"6145","ABCD_1752",97,"dash-7.wav","D","T","T","m",1.43707585335,278.388802052
"6146","ABCD_1752",98,"dash-5.wav","D","T","D","z",2.02129220963,280.6770401
"6147","ABCD_1752",99,"dath-4.wav","T","D","D","m",1.54558205605,283.516471148
"6148","ABCD_1752",100,"dath-5.wav","T","D","T","z",1.4616189003,285.236716986
"6149","ABCD_1752",101,"dath-7.wav","T","D","T","z",1.40528702736,286.906965971
"6150","ABCD_1752",102,"dath-3.wav","T","D","D","m",1.44724798203,288.610610962
"6151","ABCD_1752",103,"dath-1.wav","T","D","D","m",1.41532301903,290.280821085
"6152","ABCD_1752",104,"dath-6.wav","T","D","T","z",1.44903492928,291.984424114
"6153","ABCD_1752",105,"dath-2.wav","T","D","D","m",1.41736602783,293.654488087
"6154","ABCD_1752",106,"giss-6.wav","G","K","K","m",2.46357989311,297.412690163
"6155","ABCD_1752",107,"giss-3.wav","G","K","G","z",2.14096188545,299.818252087
"6156","ABCD_1752",108,"giss-5.wav","G","K","K","m",1.54343986511,301.621694088
"6157","ABCD_1752",109,"giss-2.wav","G","K","G","z",1.54796099663,303.425548077
"6158","ABCD_1752",110,"giss-4.wav","G","K","K","m",1.49597787857,305.179253101
"6159","ABCD_1752",111,"giss-7.wav","G","K","K","m",1.37427806854,306.816142082
"6160","ABCD_1752",112,"giss-1.wav","G","K","G","z",1.49756002426,308.56983614
"6161","ABCD_1752",113,"gift-5.wav","G","K","G","z",2.3157479763,312.177525997
"6162","ABCD_1752",114,"gift-1.wav","G","K","G","z",1.53589487076,313.981333971
"6163","ABCD_1752",115,"gift-7.wav","G","K","K","m",1.50023198128,315.735085964
"6164","ABCD_1752",116,"gift-3.wav","G","K","G","z",1.52249121666,317.522313118
"6165","ABCD_1752",117,"gift-2.wav","G","K","G","z",1.47897005081,319.259348154
"6166","ABCD_1752",118,"gift-4.wav","G","K","G","z",1.49385094643,321.012859106
"6167","ABCD_1752",119,"gift-6.wav","G","K","K","m",1.50832891464,322.783487082
"6168","ABCD_1752",120,"gith-4.wav","K","G","G","m",1.28637599945,325.372204065
"6169","ABCD_1752",121,"gith-7.wav","K","G","K","z",1.5968670845,327.226277113
"6170","ABCD_1752",122,"gith-6.wav","K","G","K","z",1.47079896927,328.963303089
"6171","ABCD_1752",123,"gith-3.wav","K","G","G","m",1.5499048233,330.767374992
"6172","ABCD_1752",124,"gith-5.wav","K","G","K","z",1.50568008423,332.53758812
"6173","ABCD_1752",125,"gith-2.wav","K","G","G","m",1.49546408653,334.291326046
"6174","ABCD_1752",126,"gith-1.wav","K","G","G","m",1.45363521576,336.011675119
"6175","ABCD_1753",1,"dath-7.wav","T","D","T","z",1.49411416054,69.8301649094
"6176","ABCD_1753",2,"dath-4.wav","T","D","T","z",2.08414006233,72.1685481071
"6177","ABCD_1753",3,"dath-1.wav","T","D","D","m",1.52183794975,73.9555990696
"6178","ABCD_1753",4,"dath-2.wav","T","D","D","m",1.42271590233,75.642553091
"6179","ABCD_1753",5,"dath-3.wav","T","D","D","m",1.44776701927,77.3461709023
"6180","ABCD_1753",6,"dath-6.wav","T","D","T","z",1.32801985741,78.9328858852
"6181","ABCD_1753",7,"dath-5.wav","T","D","T","z",1.48528003693,80.6866788864
"6182","ABCD_1753",8,"gift-6.wav","G","K","K","m",1.3915719986,83.3756959438
"6183","ABCD_1753",9,"gift-3.wav","G","K","K","m",2.62633705139,86.2651910782
"6184","ABCD_1753",10,"gift-4.wav","G","K","G","z",1.56887197495,88.1024930477
"6185","ABCD_1753",11,"gift-1.wav","G","K","G","z",1.89938998222,90.2570428848
"6186","ABCD_1753",12,"gift-2.wav","G","K","G","z",1.88088989258,92.3953061104
"6187","ABCD_1753",13,"gift-5.wav","G","K","G","z",1.8706009388,94.5328569412
"6188","ABCD_1753",14,"gift-7.wav","G","K","G","z",2.7889509201,97.5894041061
"6189","ABCD_1753",15,"gith-6.wav","G","K","K","m",1.61711192131,100.495577097
"6190","ABCD_1753",16,"gith-7.wav","G","K","K","m",2.81017994881,103.569219112
"6191","ABCD_1753",17,"gith-3.wav","G","K","G","z",1.74476003647,105.573067904
"6192","ABCD_1753",18,"gith-4.wav","G","K","G","z",1.9965031147,107.827903986
"6193","ABCD_1753",19,"gith-5.wav","G","K","G","z",1.70162701607,109.798697948
"6194","ABCD_1753",20,"gith-1.wav","G","K","G","z",2.67478513718,112.738779068
"6195","ABCD_1753",21,"gith-2.wav","G","K","G","z",1.43068408966,114.425276041
"6196","ABCD_1753",22,"dask-6.wav","D","T","T","m",1.60459184647,117.33146596
"6197","ABCD_1753",23,"dask-1.wav","D","T","D","z",1.57407879829,119.168720961
"6198","ABCD_1753",24,"dask-2.wav","D","T","D","z",1.4967238903,120.922477961
"6199","ABCD_1753",25,"dask-3.wav","D","T","D","z",1.44678282738,122.626075029
"6200","ABCD_1753",26,"dask-5.wav","D","T","T","m",1.26328396797,124.145988941
"6201","ABCD_1753",27,"dask-7.wav","D","T","T","m",1.1832909584,125.582321882
"6202","ABCD_1753",28,"dask-4.wav","D","T","T","m",1.51492214203,127.352799892
"6203","ABCD_1753",29,"giss-3.wav","K","G","K","z",1.38061785698,130.025211096
"6204","ABCD_1753",30,"giss-2.wav","K","G","G","m",2.4398560524,132.730937958
"6205","ABCD_1753",31,"giss-1.wav","K","G","G","m",2.15813302994,135.152770996
"6206","ABCD_1753",32,"giss-7.wav","K","G","K","z",1.42431402206,136.839711905
"6207","ABCD_1753",33,"giss-4.wav","K","G","G","m",1.35332107544,138.459848881
"6208","ABCD_1753",34,"giss-6.wav","K","G","K","z",1.53302788734,140.247009993
"6209","ABCD_1753",35,"giss-5.wav","K","G","K","z",1.57803893089,142.084100962
"6210","ABCD_1753",36,"dash-1.wav","T","D","D","m",1.82498192787,145.207612991
"6211","ABCD_1753",37,"dash-3.wav","T","D","D","m",1.68108582497,147.145040989
"6212","ABCD_1753",38,"dash-6.wav","T","D","T","z",1.95170092583,149.349704027
"6213","ABCD_1753",39,"dash-2.wav","T","D","D","m",1.32309007645,150.936434984
"6214","ABCD_1753",40,"dash-4.wav","T","D","D","m",1.93645191193,153.141176939
"6215","ABCD_1753",41,"dash-7.wav","T","D","T","z",1.44358420372,154.844803095
"6216","ABCD_1753",42,"dash-5.wav","T","D","T","z",2.1157579422,157.216506004
"6217","ABCD_1753",43,"gith-5.wav","G","K","K","m",1.30052685738,159.8053689
"6218","ABCD_1753",44,"gith-7.wav","G","K","K","m",2.22717213631,162.293992996
"6219","ABCD_1753",45,"gith-3.wav","G","K","G","z",2.14655709267,164.699364901
"6220","ABCD_1753",46,"gith-1.wav","G","K","G","z",2.08498120308,167.037436962
"6221","ABCD_1753",47,"gith-4.wav","G","K","G","z",1.85890507698,169.158674955
"6222","ABCD_1753",48,"gith-6.wav","G","K","K","m",1.83369803429,171.246481895
"6223","ABCD_1753",49,"gith-2.wav","G","K","G","z",1.59377479553,173.100399971
"6224","ABCD_1753",50,"dath-7.wav","D","T","D","z",1.59994101524,175.98989296
"6225","ABCD_1753",51,"dath-2.wav","D","T","D","z",2.27424883842,178.528520107
"6226","ABCD_1753",52,"dath-6.wav","D","T","T","m",1.39953899384,180.182180882
"6227","ABCD_1753",53,"dath-5.wav","D","T","T","m",1.71405696869,182.153054953
"6228","ABCD_1753",54,"dath-3.wav","D","T","D","z",2.08697414398,184.508352041
"6229","ABCD_1753",55,"dath-4.wav","D","T","T","m",1.579682827,186.345369101
"6230","ABCD_1753",56,"dath-1.wav","D","T","D","z",1.58262300491,188.182461977
"6231","ABCD_1753",57,"giss-3.wav","K","G","G","m",1.66179490089,191.138899088
"6232","ABCD_1753",58,"giss-5.wav","K","G","G","m",2.11706280708,193.510577917
"6233","ABCD_1753",59,"giss-4.wav","K","G","G","m",1.68920111656,195.464631081
"6234","ABCD_1753",60,"giss-7.wav","K","G","K","z",1.7033200264,197.435615063
"6235","ABCD_1753",61,"giss-2.wav","K","G","G","m",1.5400660038,199.239478111
"6236","ABCD_1753",62,"giss-1.wav","K","G","G","m",1.67227578163,201.17692709
"6237","ABCD_1753",63,"giss-6.wav","K","G","K","z",1.32699799538,202.763647079
"6238","ABCD_1753",64,"dask-4.wav","D","T","T","m",1.52813506126,205.586339951
"6239","ABCD_1753",65,"dask-1.wav","D","T","D","z",4.78113007545,210.63045907
"6240","ABCD_1753",66,"dask-7.wav","D","T","T","m",1.91319203377,212.801743984
"6241","ABCD_1753",67,"dask-6.wav","D","T","T","m",1.90157699585,214.956254959
"6242","ABCD_1753",68,"dask-3.wav","D","T","T","m",2.21936893463,217.428083897
"6243","ABCD_1753",69,"dask-5.wav","D","T","T","m",2.52291917801,220.217613935
"6244","ABCD_1753",70,"dask-2.wav","D","T","D","z",1.75772595406,222.238502026
"6245","ABCD_1753",71,"gift-1.wav","K","G","G","m",3.27745008469,226.814917088
"6246","ABCD_1753",72,"gift-3.wav","K","G","G","m",1.88026595116,228.95290494
"6247","ABCD_1753",73,"gift-6.wav","K","G","K","z",2.50214409828,231.708672047
"6248","ABCD_1753",74,"gift-4.wav","K","G","G","m",1.57839798927,233.545957088
"6249","ABCD_1753",75,"gift-5.wav","K","G","G","m",1.44505000114,235.249658108
"6250","ABCD_1753",76,"gift-7.wav","K","G","K","z",1.54137396812,237.05343008
"6251","ABCD_1753",77,"gift-2.wav","K","G","G","m",1.53772115707,238.857307911
"6252","ABCD_1753",78,"dash-4.wav","D","T","D","z",1.40212488174,241.563030958
"6253","ABCD_1753",79,"dash-3.wav","D","T","D","z",2.08384394646,243.90139699
"6254","ABCD_1753",80,"dash-6.wav","D","T","T","m",1.66545796394,245.822141886
"6255","ABCD_1753",81,"dash-7.wav","D","T","T","m",1.45667600632,247.542442083
"6256","ABCD_1753",82,"dash-1.wav","D","T","D","z",1.28839802742,249.095808029
"6257","ABCD_1753",83,"dash-2.wav","D","T","D","z",1.39900302887,250.749325037
"6258","ABCD_1753",84,"dash-5.wav","D","T","T","m",1.58539700508,252.603260994
"6259","ABCD_1753",85,"gift-7.wav","G","K","K","m",3.65985417366,257.563872099
"6260","ABCD_1753",86,"gift-5.wav","G","K","G","z",1.91071796417,259.735280037
"6261","ABCD_1753",87,"gift-3.wav","G","K","G","z",1.57146215439,261.572407007
"6262","ABCD_1753",88,"gift-6.wav","G","K","G","z",2.06206798553,263.89398694
"6263","ABCD_1753",89,"gift-4.wav","G","K","G","z",1.70045399666,265.848191023
"6264","ABCD_1753",90,"gift-1.wav","G","K","G","z",1.77829885483,267.885817051
"6265","ABCD_1753",91,"gift-2.wav","G","K","G","z",1.94063711166,270.090626001
"6266","ABCD_1753",92,"dask-6.wav","D","T","T","m",2.86017489433,274.249453068
"6267","ABCD_1753",93,"dask-7.wav","D","T","T","m",1.50478506088,276.019774914
"6268","ABCD_1753",94,"dask-2.wav","D","T","D","z",1.41468286514,277.690092087
"6269","ABCD_1753",95,"dask-5.wav","D","T","T","m",1.48015093803,279.427160978
"6270","ABCD_1753",96,"dask-3.wav","D","T","D","z",1.4629740715,281.147471905
"6271","ABCD_1753",97,"dask-1.wav","D","T","D","z",1.59063506126,283.001420975
"6272","ABCD_1753",98,"dask-4.wav","D","T","T","m",1.71277713776,284.972671986
"6273","ABCD_1753",99,"giss-7.wav","G","K","K","m",1.2343378067,287.511079073
"6274","ABCD_1753",100,"giss-1.wav","G","K","G","z",1.64298200607,289.415014029
"6275","ABCD_1753",101,"giss-4.wav","G","K","K","m",1.54704999924,291.218972921
"6276","ABCD_1753",102,"giss-2.wav","G","K","G","z",1.42296290398,292.90587306
"6277","ABCD_1753",103,"giss-5.wav","G","K","K","m",1.80004191399,294.960499048
"6278","ABCD_1753",104,"giss-6.wav","G","K","K","m",1.28158402443,296.496932983
"6279","ABCD_1753",105,"giss-3.wav","G","K","K","m",2.29718112946,299.052318096
"6280","ABCD_1753",106,"dath-3.wav","D","T","D","z",3.49769496918,303.845856905
"6281","ABCD_1753",107,"dath-7.wav","D","T","T","m",1.43613100052,305.549523115
"6282","ABCD_1753",108,"dath-5.wav","D","T","T","m",1.5562620163,307.370079041
"6283","ABCD_1753",109,"dath-2.wav","D","T","D","z",1.36758208275,309.006908894
"6284","ABCD_1753",110,"dath-1.wav","D","T","D","z",2.06658816338,311.328527927
"6285","ABCD_1753",111,"dath-6.wav","D","T","T","m",1.76093411446,313.349509954
"6286","ABCD_1753",112,"dath-4.wav","D","T","T","m",1.45997905731,315.070153952
"6287","ABCD_1753",113,"dash-6.wav","D","T","T","m",1.2480430603,317.608541012
"6288","ABCD_1753",114,"dash-5.wav","D","T","T","m",1.97686696053,319.846692085
"6289","ABCD_1753",115,"dash-7.wav","D","T","T","m",1.65060400963,321.750605106
"6290","ABCD_1753",116,"dash-1.wav","D","T","D","z",1.4108068943,323.420954943
"6291","ABCD_1753",117,"dash-3.wav","D","T","D","z",1.68448519707,325.358520031
"6292","ABCD_1753",118,"dash-2.wav","D","T","D","z",1.70670604706,327.329315901
"6293","ABCD_1753",119,"dash-4.wav","D","T","D","z",1.88789892197,329.483911991
"6294","ABCD_1753",120,"gith-2.wav","G","K","G","z",1.6898829937,332.473619938
"6295","ABCD_1753",121,"gith-1.wav","G","K","G","z",2.11147999763,334.845556974
"6296","ABCD_1753",122,"gith-5.wav","G","K","K","m",4.59563493729,339.7056849
"6297","ABCD_1753",123,"gith-3.wav","G","K","G","z",2.69534182549,342.66195488
"6298","ABCD_1753",124,"gith-7.wav","G","K","K","m",1.47504210472,344.39906311
"6299","ABCD_1753",125,"gith-4.wav","G","K","K","m",1.53776097298,346.202900887
"6300","ABCD_1753",126,"gith-6.wav","G","K","K","m",1.40599012375,347.873114109
"6301","ABCD_1754",1,"dask-1.wav","T","D","D","m",1.15533685684,83.6302800179
"6302","ABCD_1754",2,"dask-6.wav","T","D","T","z",2.20740103722,86.1024928093
"6303","ABCD_1754",3,"dask-5.wav","T","D","T","z",1.72720098495,88.0897729397
"6304","ABCD_1754",4,"dask-3.wav","T","D","D","m",2.10782694817,90.4616568089
"6305","ABCD_1754",5,"dask-4.wav","T","D","D","m",1.89593291283,92.61606884
"6306","ABCD_1754",6,"dask-7.wav","T","D","T","z",1.65362715721,94.5367379189
"6307","ABCD_1754",7,"dask-2.wav","T","D","D","m",1.63671207428,96.4414830208
"6308","ABCD_1754",8,"giss-5.wav","G","K","K","m",3.01681184769,100.750154018
"6309","ABCD_1754",9,"giss-1.wav","G","K","G","z",1.53523111343,102.554100037
"6310","ABCD_1754",10,"giss-3.wav","G","K","G","z",1.72323608398,104.541734934
"6311","ABCD_1754",11,"giss-6.wav","G","K","K","m",1.71145510674,106.512852907
"6312","ABCD_1754",12,"giss-2.wav","G","K","G","z",1.5883500576,108.3662889
"6313","ABCD_1754",13,"giss-4.wav","G","K","G","z",1.65495991707,110.287278891
"6314","ABCD_1754",14,"giss-7.wav","G","K","K","m",1.64591193199,112.191344023
"6315","ABCD_1754",15,"dash-3.wav","T","D","D","m",1.33024692535,114.813546896
"6316","ABCD_1754",16,"dash-7.wav","T","D","T","z",1.57557582855,116.650861025
"6317","ABCD_1754",17,"dash-2.wav","T","D","D","m",1.5621380806,118.471408844
"6318","ABCD_1754",18,"dash-5.wav","T","D","T","z",1.48548412323,120.22515893
"6319","ABCD_1754",19,"dash-6.wav","T","D","T","z",1.59584212303,122.078917027
"6320","ABCD_1754",20,"dash-4.wav","T","D","D","m",1.55806207657,123.89968586
"6321","ABCD_1754",21,"dash-1.wav","T","D","D","m",1.70516705513,125.870501041
"6322","ABCD_1754",22,"dath-6.wav","T","D","T","z",1.43426203728,128.609715939
"6323","ABCD_1754",23,"dath-7.wav","T","D","T","z",1.54707503319,130.413590908
"6324","ABCD_1754",24,"dath-2.wav","T","D","D","m",1.65510606766,132.334278822
"6325","ABCD_1754",25,"dath-5.wav","T","D","T","z",1.56653690338,134.154825926
"6326","ABCD_1754",26,"dath-3.wav","T","D","D","m",1.73788714409,136.159466982
"6327","ABCD_1754",27,"dath-4.wav","T","D","D","m",1.63715291023,138.063153028
"6328","ABCD_1754",28,"dath-1.wav","T","D","D","m",1.50946092606,139.833617926
"6329","ABCD_1754",29,"gift-5.wav","G","K","G","z",1.71960902214,142.856705904
"6330","ABCD_1754",30,"gift-6.wav","G","K","G","z",1.53983998299,144.660607815
"6331","ABCD_1754",31,"gift-3.wav","G","K","G","z",1.57590913773,146.498100042
"6332","ABCD_1754",32,"gift-4.wav","G","K","G","z",1.54630613327,148.301678896
"6333","ABCD_1754",33,"gift-7.wav","G","K","K","m",1.61486101151,150.172365904
"6334","ABCD_1754",34,"gift-2.wav","G","K","G","z",1.5599770546,151.992852926
"6335","ABCD_1754",35,"gift-1.wav","G","K","G","z",1.60347986221,153.863530874
"6336","ABCD_1754",36,"gith-4.wav","K","G","G","m",2.15150713921,157.304195881
"6337","ABCD_1754",37,"gith-6.wav","K","G","K","z",1.55406999588,159.124584913
"6338","ABCD_1754",38,"gith-1.wav","K","G","G","m",1.53365588188,160.911780834
"6339","ABCD_1754",39,"gith-2.wav","K","G","G","m",1.57847690582,162.749151945
"6340","ABCD_1754",40,"gith-3.wav","K","G","G","m",1.4930369854,164.502985001
"6341","ABCD_1754",41,"gith-5.wav","K","G","G","m",1.53918004036,166.307035923
"6342","ABCD_1754",42,"gith-7.wav","K","G","K","z",1.98309898376,168.544853926
"6343","ABCD_1754",43,"giss-2.wav","G","K","G","z",1.32567095757,171.167127848
"6344","ABCD_1754",44,"giss-1.wav","G","K","G","z",1.46686911583,172.887456894
"6345","ABCD_1754",45,"giss-3.wav","G","K","G","z",1.55454492569,174.707981825
"6346","ABCD_1754",46,"giss-5.wav","G","K","K","m",1.6060230732,176.579100847
"6347","ABCD_1754",47,"giss-4.wav","G","K","G","z",1.51906490326,178.365819931
"6348","ABCD_1754",48,"giss-7.wav","G","K","K","m",1.58004307747,180.203058958
