PartID,Subject,trialNum,cond,soundfile,leftprompt,rightprompt,response,correct,keyResp,keyRT,Time
5223,3,56,1-i,clock-block-1-i.wav,stim42_1,stim42_2,block,0,z,6.894946423,475.6707151
5223,3,57,1-c,glass-class-1-c.wav,stim63_1,stim63_2,class,1,z,7.247372862,483.1668976
5223,3,58,1-i,bow-cow-1-i.wav,stim5_1,stim5_2,bow,0,z,5.623042333,489.038075
5223,3,59,1-n,king-ring-1-n.wav,stim45_2,stim45_1,ring,1,m,4.375720406,493.6622998
5223,3,60,1-c,race-case-1-c.wav,stim57_1,stim57_2,case,0,m,5.103327492,499.0144112
5035,3,1,1-i,drill-grill-1-i.wav,stim48_2,stim48_1,grill,1,z,4.487891562,111.4151402
5035,3,2,1-c,pear-bear-1-c.wav,stim16_2,stim16_1,pear,1,m,4.758991717,116.4223175
5035,3,3,2-c,cord-board-2-c.wav,stim50_2,stim50_1,board,1,z,5.927586941,122.5985404
5035,3,4,2-c,chin-bin-2-c.wav,stim18_2,stim18_1,chin,1,z,5.967155363,128.8146962
5035,3,5,1-i,lips-chips-1-i.wav,stim64_1,stim64_2,chips,0,m,5.126876133,134.1898685
5035,3,6,2-i,bark-dark-2-i.wav,stim38_2,stim38_1,bark,0,z,4.5995222,139.0380381
5035,3,7,1-i,bag-tag-1-i.wav,stim23_2,stim23_1,bag,1,m,4.647205994,143.9342073
5035,3,8,1-n,king-ring-1-n.wav,stim45_2,stim45_1,king,0,z,5.806842379,149.9893744
5035,3,9,1-i,bow-cow-1-i.wav,stim5_1,stim5_2,bow,0,z,5.895453872,156.1335657
5035,3,10,1-c,cold-gold-1-c.wav,stim41_2,stim41_1,cold,1,m,6.654991048,163.0367738
5035,3,11,2-n,puck-duck-2-n.wav,stim15_2,stim15_1,puck,1,z,5.175608273,168.4609508
5035,3,12,2-n,bats-cats-2-n.wav,stim9_1,stim9_2,cats,1,m,5.087285285,173.7971362
5035,3,13,2-c,lamp-ramp-2-c.wav,stim65_2,stim65_1,ramp,1,z,6.647276694,180.6933443
5035,3,14,2-n,jet-pet-2-n.wav,stim34_2,stim34_1,pet,1,z,4.670583965,185.6125212
5035,3,15,2-c,blue-glue-2-c.wav,stim59_2,stim59_1,blue,1,z,4.487169351,190.3486702
5035,3,16,2-n,grip-drip-2-n.wav,stim56_2,stim56_1,drip,1,z,4.59089748,195.1877992
5035,3,17,1-c,peak-beak-1-c.wav,stim22_2,stim22_1,peak,1,m,5.151657474,200.5880014
5035,3,18,2-c,brown-crown-2-c.wav,stim24_1,stim24_2,crown,1,m,5.327284372,206.1641723
5035,3,19,1-n,booth-tooth-1-n.wav,stim55_1,stim55_2,,,m,0,215.6132351
5035,3,20,1-i,cars-bars-1-i.wav,stim17_2,stim17_1,cars,0,m,5.077553301,220.9396167
5035,3,21,1-n,tool-pool-1-n.wav,stim39_2,stim39_1,pool,0,z,3.766952383,224.9547413
5035,3,22,2-n,rail-jail-2-n.wav,stim27_2,stim27_1,rail,0,m,6.071654738,231.2749511
5035,3,23,1-n,buns-guns-1-n.wav,stim26_1,stim26_2,guns,0,m,6.919187247,238.4431601
5035,3,24,1-i,clock-block-1-i.wav,stim42_1,stim42_2,clock,1,m,5.750790061,244.4423615
5035,3,25,2-c,toy-boy-2-c.wav,stim31_1,stim31_2,toy,1,m,5.103429362,249.7945173
5035,3,26,1-n,kick-chick-1-n.wav,stim2_2,stim2_1,kick,1,m,4.959158966,255.0027193
5035,3,27,2-c,cane-chain-2-c.wav,stim12_1,stim12_2,cane,1,m,4.510727495,259.7618361
5035,3,28,2-c,drain-brain-2-c.wav,stim43_2,stim43_1,brain,1,z,4.343535641,264.3540058
5035,3,29,1-c,bite-kite-1-c.wav,stim35_1,stim35_2,kite,1,z,6.415060381,271.0171974
5035,3,30,1-n,pen-den-1-n.wav,stim33_2,stim33_1,pen,1,z,5.319792763,276.5853851
5035,3,31,1-i,cub-tub-1-i.wav,stim29_2,stim29_1,cub,0,m,6.455291336,283.2895967
5035,3,32,2-i,trash-crash-2-i.wav,stim44_2,stim44_1,trash,0,z,6.214864623,289.7528027
5035,3,33,1-i,gown-town-1-i.wav,stim58_1,stim58_2,gown,0,z,4.999534744,295.0010183
5035,3,34,2-i,pie-tie-2-i.wav,stim7_1,stim7_2,pie,0,m,3.983223798,299.2330932
5035,3,35,2-c,train-grain-2-c.wav,stim37_1,stim37_2,grain,1,m,6.390817277,305.8723032
5035,3,36,2-i,crumbs-drums-2-i.wav,stim60_1,stim60_2,drums,0,m,4.807485147,310.9284696
5035,3,37,1-n,box-chalks-1-n.wav,stim14_2,stim14_1,box,1,m,4.351467039,315.5286121
5035,3,38,2-n,cape-tape-2-n.wav,stim62_2,stim62_1,cape,1,z,3.535017352,319.3117542
5035,3,39,1-i,pills-bills-1-i.wav,stim11_1,stim11_2,pills,0,z,7.479516955,327.0399816
5035,3,40,2-i,pot-cot-2-i.wav,stim19_2,stim19_1,cot,0,z,4.767119632,332.0561637
5035,3,41,2-i,bees-peas-2-i.wav,stim1_2,stim1_1,peas,0,z,4.5507855,336.8553005
5035,3,42,2-n,coats-goats-2-n.wav,stim21_1,stim21_2,coats,0,z,3.895576267,340.9994257
5035,3,43,1-i,date-gate-1-i.wav,stim36_2,stim36_1,date,0,m,5.975159742,347.22363
5035,3,44,1-c,glass-class-1-c.wav,stim63_2,stim63_1,class,1,m,4.766799959,352.2389093
5035,3,45,2-i,bug-rug-2-i.wav,stim13_2,stim13_1,bug,0,m,4.271276147,356.7589294
5035,3,46,1-n,tube-cube-1-n.wav,stim61_1,stim61_2,tube,0,m,5.423149524,362.431103
5035,3,47,1-c,pole-goal-1-c.wav,stim28_1,stim28_2,goal,1,z,4.43080116,367.1102406
5035,3,48,1-c,toes-bows-1-c.wav,stim4_1,stim4_2,toes,1,z,4.327436797,371.6864145
5035,3,49,1-n,can-pan-1-n.wav,stim20_1,stim20_2,can,0,m,5.303180769,377.238576
5035,3,50,2-n,ghost-toast-2-n.wav,stim3_1,stim3_2,ghost,0,z,4.662883295,382.1497664
5035,3,51,1-c,cone-bone-1-c.wav,stim10_1,stim10_2,cone,1,z,4.103565822,386.5018854
5035,3,52,2-c,cart-tart-2-c.wav,stim6_2,stim6_1,tart,1,z,5.087311132,391.8380499
5035,3,53,1-c,race-case-1-c.wav,stim57_2,stim57_1,race,1,m,4.702939779,396.7894333
5035,3,54,2-n,pig-dig-2-n.wav,stim40_1,stim40_2,dig,1,m,3.703432403,400.7413333
5035,3,55,1-n,beach-peach-1-n.wav,stim8_2,stim8_1,beach,1,m,3.919396308,404.9096396
5035,3,56,2-i,book-cook-2-i.wav,stim25_2,stim25_1,cook,0,z,5.678754832,410.836913
5035,3,57,2-n,rake-cake-2-n.wav,stim46_1,stim46_2,cake,1,m,4.311469851,415.3967793
5035,3,58,2-i,bank-tank-2-i.wav,stim32_2,stim32_1,bank,1,m,3.791591943,419.4370186
5035,3,59,2-i,robe-globe-2-i.wav,stim53_2,stim53_1,globe,0,z,4.494791718,424.1810594
5035,3,60,1-c,dots-pots-1-c.wav,stim47_2,stim47_1,dots,1,m,6.070836358,430.5002478
4835,3,1,2-c,lamp-ramp-2-c.wav,stim65_2,stim65_1,stim65_2,,z,5.102192847,187.4216079
4835,3,2,1-i,bow-cow-1-i.wav,stim5_1,stim5_2,stim5_1,,z,5.607928976,193.2785808
4835,3,3,1-i,pills-bills-1-i.wav,stim11_1,stim11_2,stim11_1,,z,5.444071931,198.9715966
4835,3,4,1-n,booth-tooth-1-n.wav,stim55_2,stim55_1,stim55_1,,m,3.353848914,202.5735673
4835,3,5,1-i,bag-tag-1-i.wav,stim23_1,stim23_2,stim23_2,,m,4.190614118,207.0125491
4835,3,6,2-i,pot-cot-2-i.wav,stim19_2,stim19_1,stim19_2,,z,6.221305764,213.4825696
4835,3,7,2-c,brown-crown-2-c.wav,stim24_2,stim24_1,stim24_2,,z,4.486370017,218.2176103
4835,3,8,2-c,cane-chain-2-c.wav,stim12_2,stim12_1,stim12_2,,z,4.89473126,223.3605663
4835,3,9,2-i,bank-tank-2-i.wav,stim32_2,stim32_1,stim32_2,,z,5.68475179,229.2937075
4835,3,10,1-c,cold-gold-1-c.wav,stim41_2,stim41_1,stim41_1,,m,4.674730052,234.2175213
4835,3,11,1-n,pen-den-1-n.wav,stim33_2,stim33_1,stim33_2,,z,7.177728971,241.6434998
4835,3,12,2-i,bark-dark-2-i.wav,stim38_2,stim38_1,stim38_2,,z,5.527012321,247.4195423
4835,3,13,1-c,bite-kite-1-c.wav,stim35_2,stim35_1,stim35_1,,m,8.308509906,255.9764876
4835,3,14,2-i,bees-peas-2-i.wav,stim1_1,stim1_2,stim1_2,,m,5.515801201,261.7405436
4835,3,15,1-c,peak-beak-1-c.wav,stim22_1,stim22_2,stim22_1,,z,4.615667363,266.6044692
4835,3,16,2-c,chin-bin-2-c.wav,stim18_2,stim18_1,stim18_2,,z,5.144569236,271.9974741
4835,3,17,1-i,date-gate-1-i.wav,stim36_1,stim36_2,stim36_2,,m,6.739245874,278.9854728
4835,3,18,2-i,crumbs-drums-2-i.wav,stim60_1,stim60_2,stim60_2,,m,5.696328961,284.9304389
4835,3,19,1-c,cone-bone-1-c.wav,stim10_2,stim10_1,stim10_1,,m,4.199300892,289.3784561
4835,3,20,1-n,tube-cube-1-n.wav,stim61_1,stim61_2,stim61_1,,z,4.316419345,293.9435403
4835,3,21,1-i,drill-grill-1-i.wav,stim48_2,stim48_1,stim48_1,,m,5.318276968,299.5104625
4835,3,22,1-c,pole-goal-1-c.wav,stim28_2,stim28_1,stim28_1,,m,4.93318486,304.6924788
4835,3,23,2-n,rail-jail-2-n.wav,stim27_1,stim27_2,stim27_1,,z,4.892887321,309.8343952
4835,3,24,1-n,box-chalks-1-n.wav,stim14_1,stim14_2,stim14_1,,z,3.894549945,313.9774231
4835,3,25,2-n,rake-cake-2-n.wav,stim46_1,stim46_2,stim46_2,,m,3.472510255,317.6984762
4835,3,26,2-i,book-cook-2-i.wav,stim25_1,stim25_2,stim25_2,,m,5.6194172,323.5664284
4835,3,27,2-n,pig-dig-2-n.wav,stim40_2,stim40_1,stim40_2,,z,3.703393023,327.5184765
4835,3,28,2-n,puck-duck-2-n.wav,stim15_2,stim15_1,stim15_1,,m,3.26538431,331.0324219
4835,3,29,1-i,clock-block-1-i.wav,stim42_2,stim42_1,stim42_2,,z,5.000448156,336.2813929
4835,3,30,2-i,bug-rug-2-i.wav,stim13_1,stim13_2,stim13_1,,z,4.952449102,341.4823499
4835,3,31,1-i,cars-bars-1-i.wav,stim17_1,stim17_2,stim17_1,,z,4.507641647,346.2383699
4835,3,32,2-n,grip-drip-2-n.wav,stim56_2,stim56_1,stim56_2,,z,6.199509195,352.6863764
4835,3,33,2-i,pie-tie-2-i.wav,stim7_1,stim7_2,stim7_2,,m,3.731637487,356.6664036
4835,3,34,2-n,ghost-toast-2-n.wav,stim3_1,stim3_2,stim3_1,,z,6.782491587,363.6973442
4835,3,35,2-i,trash-crash-2-i.wav,stim44_2,stim44_1,stim44_1,,m,8.293664125,372.2393867
4835,3,36,1-c,pear-bear-1-c.wav,stim16_1,stim16_2,stim16_1,,z,5.176772981,377.6643788
4835,3,37,1-n,king-ring-1-n.wav,stim45_1,stim45_2,stim45_1,,z,4.673818535,382.5863369
4835,3,38,1-i,cub-tub-1-i.wav,stim29_1,stim29_2,stim29_1,,z,6.14642724,388.9814838
4835,3,39,2-c,train-grain-2-c.wav,stim37_1,stim37_2,stim37_2,,m,5.671711176,394.9013202
4835,3,40,2-c,cord-board-2-c.wav,stim50_1,stim50_2,stim50_1,,z,4.39407043,399.5443136
4835,3,41,1-c,race-case-1-c.wav,stim57_1,stim57_2,stim57_1,,z,5.422593899,405.2152999
4835,3,42,2-n,coats-goats-2-n.wav,stim21_1,stim21_2,stim21_1,,z,5.479201804,410.9432556
4835,3,43,1-n,buns-guns-1-n.wav,stim26_2,stim26_1,stim26_2,,z,5.416433751,416.6082878
4835,3,44,2-i,robe-globe-2-i.wav,stim53_2,stim53_1,stim53_2,,z,4.970804107,421.8272863
4835,3,45,1-n,can-pan-1-n.wav,stim20_2,stim20_1,stim20_2,,z,6.489847692,428.5652964
4835,3,46,2-n,cape-tape-2-n.wav,stim62_1,stim62_2,stim62_1,,z,3.702523319,432.5162421
4835,3,47,2-n,bats-cats-2-n.wav,stim9_2,stim9_1,stim9_2,,z,3.979449829,436.7442942
4835,3,48,1-c,toes-bows-1-c.wav,stim4_2,stim4_1,stim4_1,,m,6.229247132,443.2222511
4835,3,49,2-c,cart-tart-2-c.wav,stim6_1,stim6_2,stim6_1,,z,4.920674507,448.3912416
4835,3,50,1-i,gown-town-1-i.wav,stim58_2,stim58_1,stim58_2,,z,5.334038067,453.9742046
4835,3,51,2-c,drain-brain-2-c.wav,stim43_1,stim43_2,stim43_2,,m,4.314188828,458.5372386
4835,3,52,1-n,tool-pool-1-n.wav,stim39_1,stim39_2,stim39_2,,m,6.73599969,465.522213
4835,3,53,2-c,blue-glue-2-c.wav,stim59_1,stim59_2,stim59_1,,z,5.73012881,471.5012865
4835,3,54,1-c,dots-pots-1-c.wav,stim47_1,stim47_2,stim47_2,,m,6.080780954,477.8302158
4835,3,55,2-c,toy-boy-2-c.wav,stim31_1,stim31_2,stim31_2,,m,5.340542599,483.4192173
4835,3,56,1-n,kick-chick-1-n.wav,stim2_1,stim2_2,stim2_1,,z,3.915137368,487.5832032
4835,3,57,2-n,jet-pet-2-n.wav,stim34_1,stim34_2,stim34_1,,z,8.396719073,496.22819
4835,3,58,1-i,lips-chips-1-i.wav,stim64_2,stim64_1,stim64_2,,z,6.38968466,502.8661941
4835,3,59,1-c,glass-class-1-c.wav,stim63_2,stim63_1,stim63_1,,m,6.921842221,510.0361695
4835,3,60,1-n,beach-peach-1-n.wav,stim8_1,stim8_2,stim8_1,,z,5.024698369,515.3091816
1301,3,1,1-i,pills-bills-1-i.wav,stim11_2,stim11_1,stim11_2,,z,6.292591791,105.7049709
1301,3,2,2-c,lamp-ramp-2-c.wav,stim65_1,stim65_2,stim65_1,,z,6.697571548,112.6510897
1301,3,3,1-n,tool-pool-1-n.wav,stim39_1,stim39_2,stim39_2,,m,4.10520566,117.0050556
1301,3,4,1-n,buns-guns-1-n.wav,stim26_2,stim26_1,stim26_2,,z,5.49276885,122.7460414
1301,3,5,1-i,gown-town-1-i.wav,stim58_1,stim58_2,stim58_2,,m,5.699778506,128.6940536
1301,3,6,2-n,puck-duck-2-n.wav,stim15_2,stim15_1,stim15_2,,z,3.747986807,132.6910544
1301,3,7,1-c,cold-gold-1-c.wav,stim41_2,stim41_1,stim41_1,,m,4.569197775,137.5090424
1301,3,8,2-n,grip-drip-2-n.wav,stim56_1,stim56_2,stim56_2,,m,4.54100642,142.2990675
1301,3,9,2-i,trash-crash-2-i.wav,stim44_2,stim44_1,stim44_2,,z,7.031590359,149.579147
1301,3,10,2-n,bats-cats-2-n.wav,stim9_2,stim9_1,stim9_2,,z,4.601568514,154.4291217
1301,3,11,2-i,book-cook-2-i.wav,stim25_1,stim25_2,stim25_2,,m,3.928622826,158.6061041
1301,3,12,2-c,cane-chain-2-c.wav,stim12_2,stim12_1,stim12_2,,z,4.671818262,163.5261237
1301,3,13,2-c,toy-boy-2-c.wav,stim31_1,stim31_2,stim31_2,,m,5.448203968,169.2231593
1301,3,14,2-n,rail-jail-2-n.wav,stim27_2,stim27_1,stim27_1,,m,6.076515212,175.5481405
1301,3,15,2-c,train-grain-2-c.wav,stim37_1,stim37_2,stim37_2,,m,5.151006302,180.9481631
1301,3,16,1-c,cone-bone-1-c.wav,stim10_1,stim10_2,stim10_1,,z,4.448287593,185.6451683
1301,3,17,1-n,booth-tooth-1-n.wav,stim55_2,stim55_1,stim55_2,,z,3.382109655,189.2762004
1301,3,18,1-c,toes-bows-1-c.wav,stim4_1,stim4_2,stim4_1,,z,4.174051257,193.6991832
1301,3,19,1-c,peak-beak-1-c.wav,stim22_1,stim22_2,stim22_1,,z,5.093328534,199.0412833
1301,3,20,2-n,ghost-toast-2-n.wav,stim3_1,stim3_2,stim3_2,,m,4.310693329,203.6003229
1301,3,21,2-c,brown-crown-2-c.wav,stim24_2,stim24_1,stim24_2,,z,7.089921548,210.9392919
1301,3,22,1-i,cars-bars-1-i.wav,stim17_2,stim17_1,stim17_1,,m,5.671685221,216.8592648
1301,3,23,2-n,jet-pet-2-n.wav,stim34_1,stim34_2,stim34_2,,m,3.473130501,220.5812794
1301,3,24,1-n,beach-peach-1-n.wav,stim8_2,stim8_1,stim8_1,,m,3.701161371,224.5312777
1301,3,25,2-n,cape-tape-2-n.wav,stim62_1,stim62_2,stim62_2,,m,3.079906613,227.8603219
1301,3,26,1-i,drill-grill-1-i.wav,stim48_2,stim48_1,stim48_1,,m,4.452602678,232.5615038
1301,3,27,1-c,pear-bear-1-c.wav,stim16_2,stim16_1,stim16_1,,m,5.810429338,238.6203448
1301,3,28,1-n,can-pan-1-n.wav,stim20_1,stim20_2,stim20_1,,z,3.331308958,242.200339
1301,3,29,1-i,clock-block-1-i.wav,stim42_2,stim42_1,stim42_2,,z,5.773187784,248.2223375
1301,3,30,2-i,bug-rug-2-i.wav,stim13_2,stim13_1,stim13_1,,m,5.370482646,253.8413423
1301,3,31,1-i,bow-cow-1-i.wav,stim5_2,stim5_1,stim5_1,,m,6.446074934,260.5363842
1301,3,32,2-c,cart-tart-2-c.wav,stim6_1,stim6_2,stim6_2,,m,5.465878634,266.250449
1301,3,33,2-i,crumbs-drums-2-i.wav,stim60_1,stim60_2,stim60_2,,m,4.644021087,271.1440965
1301,3,34,2-c,blue-glue-2-c.wav,stim59_2,stim59_1,stim59_2,,z,4.26548605,275.6584032
1301,3,35,1-i,date-gate-1-i.wav,stim36_1,stim36_2,stim36_1,,z,5.057082505,280.9643964
1301,3,36,2-i,pot-cot-2-i.wav,stim19_1,stim19_2,stim19_1,,z,3.561507254,284.7747105
1301,3,37,1-n,box-chalks-1-n.wav,stim14_1,stim14_2,stim14_1,,z,4.411000045,289.4344996
1301,3,38,1-n,tube-cube-1-n.wav,stim61_1,stim61_2,stim61_2,,m,3.853613636,293.5364857
1301,3,39,2-n,rake-cake-2-n.wav,stim46_2,stim46_1,stim46_2,,z,3.205260359,296.9905233
1301,3,40,2-c,chin-bin-2-c.wav,stim18_1,stim18_2,stim18_2,,m,4.84782598,302.0864902
1301,3,41,1-i,lips-chips-1-i.wav,stim64_2,stim64_1,stim64_2,,z,5.077335123,307.4125471
1301,3,42,1-c,pole-goal-1-c.wav,stim28_2,stim28_1,stim28_1,,m,3.307025203,310.9684914
1301,3,43,1-n,pen-den-1-n.wav,stim33_1,stim33_2,stim33_1,,z,3.518059915,314.7355422
1301,3,44,1-c,bite-kite-1-c.wav,stim35_2,stim35_1,stim35_2,,z,5.890510425,320.8745163
1301,3,45,1-c,glass-class-1-c.wav,stim63_1,stim63_2,stim63_1,,z,4.388257283,325.5115238
1301,3,46,2-c,drain-brain-2-c.wav,stim43_2,stim43_1,stim43_2,,z,3.960462541,329.7204926
1301,3,47,2-i,robe-globe-2-i.wav,stim53_2,stim53_1,stim53_1,,m,4.421889629,334.3915115
1301,3,48,1-n,king-ring-1-n.wav,stim45_2,stim45_1,stim45_1,,m,3.640013517,338.2805242
1301,3,49,2-i,bark-dark-2-i.wav,stim38_2,stim38_1,stim38_2,,z,4.494490018,343.0235631
1301,3,50,2-i,pie-tie-2-i.wav,stim7_1,stim7_2,stim7_2,,m,3.566982455,346.8395653
1301,3,51,1-i,bag-tag-1-i.wav,stim23_1,stim23_2,stim23_2,,m,3.893680978,350.9815769
1301,3,52,1-i,cub-tub-1-i.wav,stim29_1,stim29_2,stim29_1,,z,4.345374417,355.5756769
1301,3,53,2-n,pig-dig-2-n.wav,stim40_1,stim40_2,stim40_2,,m,3.518899593,359.3436217
1301,3,54,1-n,kick-chick-1-n.wav,stim2_2,stim2_1,stim2_2,,z,3.557273134,363.1496212
1301,3,55,2-n,coats-goats-2-n.wav,stim21_1,stim21_2,stim21_1,,z,4.08608693,367.4846496
1301,3,56,2-c,cord-board-2-c.wav,stim50_1,stim50_2,stim50_1,,z,3.917991342,371.6516481
1301,3,57,2-i,bank-tank-2-i.wav,stim32_1,stim32_2,stim32_2,,m,3.937324077,375.8377156
1301,3,58,2-i,bees-peas-2-i.wav,stim1_2,stim1_1,stim1_2,,z,3.796225517,379.8827203
1301,3,59,1-c,dots-pots-1-c.wav,stim47_2,stim47_1,stim47_2,,z,5.547180275,385.6788105
1301,3,60,1-c,race-case-1-c.wav,stim57_2,stim57_1,stim57_1,,m,4.569698009,390.4970281
6003,3,1,1-c,peak-beak-1-c.wav,stim22_1,stim22_2,peak,1,z,4.607766287,79.01157755
6003,3,2,1-c,cold-gold-1-c.wav,stim41_2,stim41_1,cold,1,m,4.166955744,83.42673716
6003,3,3,1-c,race-case-1-c.wav,stim57_1,stim57_2,race,1,z,5.199727761,88.87495995
6003,3,4,1-n,booth-tooth-1-n.wav,stim55_1,stim55_2,tooth,1,z,3.663549341,92.78711949
6003,3,5,2-i,robe-globe-2-i.wav,stim53_1,stim53_2,globe,0,m,4.671449657,97.7073428
6003,3,6,2-n,jet-pet-2-n.wav,stim34_2,stim34_1,pet,1,z,3.774819341,101.7305161
6003,3,7,2-c,cord-board-2-c.wav,stim50_1,stim50_2,board,1,m,5.863507833,107.8427855
6003,3,8,1-i,bag-tag-1-i.wav,stim23_1,stim23_2,tag,0,m,3.807190336,111.8989498
6003,3,9,2-c,toy-boy-2-c.wav,stim31_2,stim31_1,toy,1,z,5.246893603,117.3942244
6003,3,10,2-n,cape-tape-2-n.wav,stim62_2,stim62_1,cape,1,z,3.79951885,121.4423766
6003,3,11,1-n,kick-chick-1-n.wav,stim2_2,stim2_1,kick,1,m,5.927239858,127.6186083
6003,3,12,1-i,bow-cow-1-i.wav,stim5_2,stim5_1,cow,1,z,4.318930386,132.1858231
6003,3,13,2-n,coats-goats-2-n.wav,stim21_2,stim21_1,coats,0,m,3.935620259,136.3699734
6003,3,14,1-i,lips-chips-1-i.wav,stim64_2,stim64_1,chips,0,z,5.887288224,142.5062675
6003,3,15,1-n,buns-guns-1-n.wav,stim26_1,stim26_2,guns,0,m,4.311043755,147.0654509
6003,3,16,2-c,train-grain-2-c.wav,stim37_2,stim37_1,grain,1,z,6.103575326,153.417717
6003,3,17,2-i,trash-crash-2-i.wav,stim44_2,stim44_1,trash,0,z,6.111144561,159.7769746
6003,3,18,2-i,crumbs-drums-2-i.wav,stim60_1,stim60_2,drums,0,m,9.351732052,169.3774347
6003,3,19,1-c,bite-kite-1-c.wav,stim35_2,stim35_1,kite,1,m,7.82306509,177.4487804
6003,3,20,2-i,bug-rug-2-i.wav,stim13_2,stim13_1,bug,0,m,4.767776945,182.4649977
6003,3,21,2-n,pig-dig-2-n.wav,stim40_2,stim40_1,pig,0,m,3.967306287,186.6811586
6003,3,22,2-c,drain-brain-2-c.wav,stim43_1,stim43_2,brain,1,m,4.911081918,191.8403501
6003,3,23,1-c,glass-class-1-c.wav,stim63_1,stim63_2,class,1,z,4.855712049,196.9445739
6003,3,24,1-n,box-chalks-1-n.wav,stim14_1,stim14_2,box,1,z,4.591391302,201.7847761
6003,3,25,2-c,brown-crown-2-c.wav,stim24_2,stim24_1,crown,1,z,5.111104649,207.1439972
6003,3,26,1-n,pen-den-1-n.wav,stim33_1,stim33_2,pen,1,m,4.311908517,211.7042141
6003,3,27,1-c,pear-bear-1-c.wav,stim16_2,stim16_1,pear,1,m,4.775416882,216.7284365
6003,3,28,2-i,bank-tank-2-i.wav,stim32_2,stim32_1,,,m,0,226.663487
6003,3,29,2-n,rail-jail-2-n.wav,stim27_2,stim27_1,jail,1,z,5.392300994,232.3040941
6003,3,30,1-n,tube-cube-1-n.wav,stim61_1,stim61_2,cube,1,z,3.695208381,236.2482738
6003,3,31,2-i,bees-peas-2-i.wav,stim1_2,stim1_1,peas,0,z,5.32698921,241.8235018
6003,3,32,2-c,cart-tart-2-c.wav,stim6_2,stim6_1,cart,0,m,6.623449462,248.6957919
6003,3,33,1-c,toes-bows-1-c.wav,stim4_2,stim4_1,toes,1,m,5.183073011,254.1270341
6003,3,34,1-i,cars-bars-1-i.wav,stim17_2,stim17_1,,,m,0,264.7650922
6003,3,35,2-i,book-cook-2-i.wav,stim25_1,stim25_2,cook,0,m,4.913347785,269.9266773
6003,3,36,1-n,king-ring-1-n.wav,stim45_1,stim45_2,king,0,m,4.711743015,274.8869271
6003,3,37,2-n,ghost-toast-2-n.wav,stim3_1,stim3_2,ghost,0,z,3.695409082,278.8310802
6003,3,38,1-i,clock-block-1-i.wav,stim42_1,stim42_2,block,0,z,3.62334189,282.7032714
6003,3,39,2-n,rake-cake-2-n.wav,stim46_1,stim46_2,rake,0,z,2.966910207,285.9184014
6003,3,40,1-n,tool-pool-1-n.wav,stim39_2,stim39_1,pool,0,z,3.327727774,289.4945687
6003,3,41,1-i,cub-tub-1-i.wav,stim29_1,stim29_2,tub,1,m,3.991415477,293.7347894
6003,3,42,1-i,drill-grill-1-i.wav,stim48_2,stim48_1,drill,0,m,3.991118987,297.9749306
6003,3,43,2-n,grip-drip-2-n.wav,stim56_2,stim56_1,drip,1,z,3.518974023,301.7420652
6003,3,44,2-n,puck-duck-2-n.wav,stim15_2,stim15_1,puck,1,z,3.199692031,305.1902211
6003,3,45,1-c,dots-pots-1-c.wav,stim47_2,stim47_1,dots,1,m,4.967453771,310.4064113
6003,3,46,1-n,beach-peach-1-n.wav,stim8_1,stim8_2,beach,1,z,2.775200216,313.4305661
6003,3,47,2-c,cane-chain-2-c.wav,stim12_2,stim12_1,cane,1,z,4.590908175,318.2697746
6003,3,48,2-c,blue-glue-2-c.wav,stim59_2,stim59_1,blue,1,z,4.70358156,323.2229399
6003,3,49,1-c,pole-goal-1-c.wav,stim28_2,stim28_1,goal,1,m,4.806300106,328.2782113
6003,3,50,2-c,lamp-ramp-2-c.wav,stim65_2,stim65_1,ramp,1,z,4.75888757,333.2854149
6003,3,51,2-i,pie-tie-2-i.wav,stim7_2,stim7_1,pie,0,z,3.655645225,337.1896205
6003,3,52,1-n,can-pan-1-n.wav,stim20_1,stim20_2,pan,1,z,4.263323325,341.7017715
6003,3,53,1-i,gown-town-1-i.wav,stim58_2,stim58_1,town,1,z,4.639396438,346.5900126
6003,3,54,1-c,cone-bone-1-c.wav,stim10_1,stim10_2,cone,1,z,4.310761329,351.1491641
6003,3,55,2-i,bark-dark-2-i.wav,stim38_2,stim38_1,bark,0,z,6.903743413,358.3015299
6003,3,56,2-n,bats-cats-2-n.wav,stim9_2,stim9_1,cats,1,z,3.92698442,362.4776502
6003,3,57,2-i,pot-cot-2-i.wav,stim19_2,stim19_1,cot,0,z,4.198802941,366.9248421
6003,3,58,2-c,chin-bin-2-c.wav,stim18_1,stim18_2,chin,1,m,8.983753494,376.157237
6003,3,59,1-i,pills-bills-1-i.wav,stim11_2,stim11_1,bills,1,z,5.478889349,381.8844647
6003,3,60,1-i,date-gate-1-i.wav,stim36_2,stim36_1,gate,1,z,3.911744839,386.0446879
22,3,1,1-n,tube-cube-1-n.wav,stim61_2,stim61_1,tube,0,z,5.232889075,87.96074883
22,3,2,2-n,grip-drip-2-n.wav,stim56_1,stim56_2,drip,1,m,4.858601582,93.0679864
22,3,3,2-i,bark-dark-2-i.wav,stim38_2,stim38_1,bark,0,z,4.214039145,97.53012708
22,3,4,1-c,race-case-1-c.wav,stim57_2,stim57_1,race,1,m,5.943548666,103.7224113
22,3,5,2-c,blue-glue-2-c.wav,stim59_2,stim59_1,blue,1,z,5.913945595,109.8846615
