"","Subject","trialNum","Response","soundfile","keyResp","keyRT","Time"
"2543","ABCD_1744",23,"b","a_bd06_CV.wav","z",0.917706012726,80.1193859577
"2544","ABCD_1744",24,"b","a_bd08_CV.wav","z",0.830461978912,80.96773386
"2545","ABCD_1744",25,"b","a_bd02_CV.wav","z",0.763329029083,81.7354798317
"2546","ABCD_1744",26,"d","a_bd12_CV.wav","m",0.811113119125,82.5515520573
"2547","ABCD_1744",27,"b","a_bd04_CV.wav","z",1.62423610687,84.1833689213
"2548","ABCD_1744",28,"d","a_bd10_CV.wav","m",0.907627820969,85.1032719612
"2549","ABCD_1744",29,"b","a_bd04_CV.wav","z",0.909208059311,86.0234999657
"2550","ABCD_1744",30,"d","a_bd12_CV.wav","m",0.838057994843,86.8713300228
"2551","ABCD_1744",31,"d","a_bd18_CV.wav","m",0.994212150574,87.8792738914
"2552","ABCD_1744",32,"b","a_bd06_CV.wav","z",0.928128957748,88.8152010441
"2553","ABCD_1744",33,"b","a_bd08_CV.wav","z",1.25732111931,90.0794708729
"2554","ABCD_1744",34,"d","a_bd14_CV.wav","m",1.02720499039,91.1191909313
"2555","ABCD_1744",35,"d","a_bd16_CV.wav","m",1.52793288231,92.6551189423
"2556","ABCD_1744",36,"b","a_bd02_CV.wav","z",1.03142213821,93.695155859
"2557","ABCD_1744",37,"d","a_bd18_CV.wav","m",1.14016413689,94.8393428326
"2558","ABCD_1744",38,"b","a_bd06_CV.wav","z",0.994893074036,95.8470299244
"2559","ABCD_1744",39,"b","a_bd08_CV.wav","z",1.31315898895,97.1670639515
"2560","ABCD_1744",40,"d","a_bd12_CV.wav","m",1.04965591431,98.2230739594
"2561","ABCD_1744",41,"","a_bd14_CV.wav","",0,100.225344896
"2562","ABCD_1744",42,"d","a_bd16_CV.wav","m",0.209053039551,100.43896699
"2563","ABCD_1744",43,"b","a_bd02_CV.wav","z",0.890901088715,101.638902903
"2564","ABCD_1744",44,"b","a_bd04_CV.wav","z",1.21338510513,102.862959862
"2565","ABCD_1744",45,"d","a_bd10_CV.wav","m",0.826158046722,103.695050001
"2566","ABCD_1744",46,"b","a_bd08_CV.wav","z",1.24694013596,104.951197863
"2567","ABCD_1744",47,"b","a_bd04_CV.wav","z",1.16244792938,106.119067907
"2568","ABCD_1744",48,"d","a_bd12_CV.wav","m",0.952808856964,107.078883886
"2569","ABCD_1744",49,"d","a_bd16_CV.wav","m",1.91242289543,109.006901979
"2570","ABCD_1744",50,"b","a_bd02_CV.wav","z",0.838861942291,109.854768991
"2571","ABCD_1744",51,"b","a_bd06_CV.wav","z",1.05943107605,110.926818848
"2572","ABCD_1744",52,"d","a_bd10_CV.wav","m",1.01465201378,111.95072484
"2573","ABCD_1744",53,"d","a_bd18_CV.wav","m",1.10798287392,113.062911987
"2574","ABCD_1744",54,"d","a_bd14_CV.wav","m",1.32450699806,114.39868784
"2575","ABCD_1744",55,"d","a_bd18_CV.wav","m",1.06061387062,115.470669031
"2576","ABCD_1744",56,"b","a_bd10_CV.wav","z",1.04768300056,116.526707888
"2577","ABCD_1744",57,"b","a_bd02_CV.wav","z",1.2276558876,117.759017944
"2578","ABCD_1744",58,"d","a_bd14_CV.wav","m",1.02349185944,118.790710926
"2579","ABCD_1744",59,"b","a_bd06_CV.wav","z",1.16359305382,119.966603994
"2580","ABCD_1744",60,"b","a_bd04_CV.wav","z",1.02651596069,120.99852705
"2581","ABCD_1744",61,"d","a_bd16_CV.wav","m",1.23903203011,122.246546984
"2582","ABCD_1744",62,"b","a_bd08_CV.wav","z",1.09053301811,123.350697041
"2583","ABCD_1744",63,"d","a_bd12_CV.wav","m",1.11591696739,124.478518009
"2584","ABCD_1745",1,"b","a_bd04_CV.wav","z",0.704148054123,79.5256991386
"2585","ABCD_1745",2,"b","a_bd02_CV.wav","z",0.825836896896,80.3655350208
"2586","ABCD_1745",3,"d","a_bd12_CV.wav","m",0.631125926971,81.0056459904
"2587","ABCD_1745",4,"d","a_bd10_CV.wav","m",0.660182952881,81.6694989204
"2588","ABCD_1745",5,"d","a_bd16_CV.wav","m",0.808145046234,82.4854540825
"2589","ABCD_1745",6,"d","a_bd14_CV.wav","m",0.652685880661,83.1496760845
"2590","ABCD_1745",7,"d","a_bd08_CV.wav","m",0.713582992554,83.8774631023
"2591","ABCD_1745",8,"b","a_bd06_CV.wav","z",0.803251981735,84.6853580475
"2592","ABCD_1745",9,"d","a_bd18_CV.wav","m",0.633224964142,85.3336341381
"2593","ABCD_1745",10,"d","a_bd10_CV.wav","m",0.589773178101,85.9415359497
"2594","ABCD_1745",11,"d","a_bd16_CV.wav","m",0.644268035889,86.5974349976
"2595","ABCD_1745",12,"d","a_bd12_CV.wav","m",0.560485124588,87.1654639244
"2596","ABCD_1745",13,"d","a_bd18_CV.wav","m",0.560639858246,87.7333650589
"2597","ABCD_1745",14,"d","a_bd08_CV.wav","m",0.768769025803,88.5093829632
"2598","ABCD_1745",15,"b","a_bd04_CV.wav","z",0.887543916702,89.4134209156
"2599","ABCD_1745",16,"b","a_bd02_CV.wav","z",1.07421588898,90.5013899803
"2600","ABCD_1745",17,"b","a_bd06_CV.wav","z",0.844732999802,91.3574531078
"2601","ABCD_1745",18,"d","a_bd14_CV.wav","m",0.69623208046,92.061193943
"2602","ABCD_1745",19,"d","a_bd14_CV.wav","m",1.01929306984,93.0854620934
"2603","ABCD_1745",20,"d","a_bd06_CV.wav","m",0.663224935532,93.7652549744
"2604","ABCD_1745",21,"d","a_bd12_CV.wav","m",0.747543096542,94.5173149109
"2605","ABCD_1745",22,"d","a_bd18_CV.wav","m",0.836009025574,95.3573710918
"2606","ABCD_1745",23,"d","a_bd16_CV.wav","m",0.703640937805,96.0772891045
"2607","ABCD_1745",24,"d","a_bd10_CV.wav","m",0.738034009933,96.8294739723
"2608","ABCD_1745",25,"b","a_bd02_CV.wav","z",0.53799200058,97.3813049793
"2609","ABCD_1745",26,"b","a_bd08_CV.wav","z",1.21833276749,98.6130650043
"2610","ABCD_1745",27,"b","a_bd04_CV.wav","z",0.686752080917,99.317084074
"2611","ABCD_1745",28,"d","a_bd14_CV.wav","m",0.6251039505,99.9570860863
"2612","ABCD_1745",29,"d","a_bd04_CV.wav","m",0.822744131088,100.78909111
"2613","ABCD_1745",30,"d","a_bd10_CV.wav","m",1.00331807137,101.805167913
"2614","ABCD_1745",31,"b","a_bd16_CV.wav","z",0.584846019745,102.405160904
"2615","ABCD_1745",32,"d","a_bd12_CV.wav","m",0.806950807571,103.229037046
"2616","ABCD_1745",33,"b","a_bd18_CV.wav","z",0.796810865402,104.037106991
"2617","ABCD_1745",34,"d","a_bd06_CV.wav","m",0.835324048996,104.877010107
"2618","ABCD_1745",35,"d","a_bd02_CV.wav","m",0.903158903122,105.797013044
"2619","ABCD_1745",36,"","a_bd08_CV.wav","",0,107.812062025
"2620","ABCD_1745",37,"d","a_bd10_CV.wav","m",0.924390077591,108.740889072
"2621","ABCD_1745",38,"b","a_bd08_CV.wav","z",0.461140155792,109.21290493
"2622","ABCD_1745",39,"d","a_bd04_CV.wav","m",0.599128007889,109.868993998
"2623","ABCD_1745",40,"d","a_bd02_CV.wav","m",1.23742604256,111.124810934
"2624","ABCD_1745",41,"b","a_bd14_CV.wav","z",0.960736989975,112.100944996
"2625","ABCD_1745",42,"d","a_bd16_CV.wav","m",0.84782910347,112.957008123
"2626","ABCD_1745",43,"b","a_bd06_CV.wav","z",0.740096092224,113.700832129
"2627","ABCD_1745",44,"b","a_bd18_CV.wav","z",1.32447814941,115.03678298
"2628","ABCD_1745",45,"","a_bd12_CV.wav","",0,117.04855299
"2629","ABCD_1745",46,"d","a_bd12_CV.wav","m",0.287927865982,117.340692043
"2630","ABCD_1745",47,"d","a_bd04_CV.wav","m",0.658214092255,118.228730917
"2631","ABCD_1745",48,"d","a_bd08_CV.wav","m",0.789785861969,119.028810978
"2632","ABCD_1745",49,"","a_bd10_CV.wav","",0,121.040688992
"2633","ABCD_1745",50,"b","a_bd06_CV.wav","z",1.12001085281,122.164659023
"2634","ABCD_1745",51,"b","a_bd16_CV.wav","z",1.11231684685,123.292701006
"2635","ABCD_1745",52,"b","a_bd02_CV.wav","z",0.913135051727,124.212603092
"2636","ABCD_1745",53,"","a_bd18_CV.wav","",0,126.218070984
"2637","ABCD_1745",54,"d","a_bd14_CV.wav","m",1.38226389885,127.604525089
"2638","ABCD_1745",55,"b","a_bd02_CV.wav","z",0.835947036743,128.444638014
"2639","ABCD_1745",56,"d","a_bd16_CV.wav","m",0.799453020096,129.260539055
"2640","ABCD_1745",57,"b","a_bd04_CV.wav","z",0.66152715683,129.940702915
"2641","ABCD_1745",58,"d","a_bd10_CV.wav","m",0.649553060532,130.5965271
"2642","ABCD_1745",59,"d","a_bd08_CV.wav","m",0.629776000977,131.244780064
"2643","ABCD_1745",60,"d","a_bd14_CV.wav","m",0.658911943436,131.908507109
"2644","ABCD_1745",61,"d","a_bd12_CV.wav","m",0.526719093323,132.444541931
"2645","ABCD_1745",62,"d","a_bd18_CV.wav","m",0.583896875381,133.036509037
"2646","ABCD_1745",63,"b","a_bd06_CV.wav","z",0.703065156937,133.75661993
"2647","ABCD_1746",1,"","a_bd04_CV.wav","",0,62.173167944
"2648","ABCD_1746",2,"b","a_bd06_CV.wav","z",1.65302610397,63.8299081326
"2649","ABCD_1746",3,"d","a_bd18_CV.wav","m",1.15843296051,65.0059819221
"2650","ABCD_1746",4,"d","a_bd16_CV.wav","m",0.845011949539,65.8617129326
"2651","ABCD_1746",5,"d","a_bd12_CV.wav","m",1.30503988266,67.1736240387
"2652","ABCD_1746",6,"b","a_bd08_CV.wav","z",0.937661886215,68.1256580353
"2653","ABCD_1746",7,"b","a_bd10_CV.wav","z",0.961658000946,69.1016540527
"2654","ABCD_1746",8,"b","a_bd02_CV.wav","z",0.985159158707,70.0935499668
"2655","ABCD_1746",9,"d","a_bd14_CV.wav","m",0.823204040527,70.9338340759
"2656","ABCD_1746",10,"d","a_bd10_CV.wav","m",0.987799167633,71.9337179661
"2657","ABCD_1746",11,"d","a_bd14_CV.wav","m",1.16941690445,73.1175460815
"2658","ABCD_1746",12,"b","a_bd06_CV.wav","z",0.791473865509,73.9254970551
"2659","ABCD_1746",13,"b","a_bd04_CV.wav","z",1.07036685944,75.0058150291
"2660","ABCD_1746",14,"","a_bd08_CV.wav","",0,77.0211689472
"2661","ABCD_1746",15,"d","a_bd12_CV.wav","m",0.963915109634,77.9894680977
"2662","ABCD_1746",16,"d","a_bd16_CV.wav","m",0.995119094849,78.9894371033
"2663","ABCD_1746",17,"b","a_bd02_CV.wav","z",0.904799938202,79.901389122
"2664","ABCD_1746",18,"d","a_bd18_CV.wav","m",0.938727140427,80.8536231518
"2665","ABCD_1746",19,"d","a_bd16_CV.wav","m",0.938222885132,81.8054389954
"2666","ABCD_1746",20,"d","a_bd14_CV.wav","m",1.11416578293,82.9334089756
"2667","ABCD_1746",21,"b","a_bd06_CV.wav","z",0.667545080185,83.6055481434
"2668","ABCD_1746",22,"d","a_bd12_CV.wav","m",0.958256959915,84.5812880993
"2669","ABCD_1746",23,"d","a_bd10_CV.wav","m",1.42993497849,86.021417141
"2670","ABCD_1746",24,"d","a_bd18_CV.wav","m",1.16143894196,87.1896071434
"2671","ABCD_1746",25,"b","a_bd04_CV.wav","z",0.840241909027,88.0372540951
"2672","ABCD_1746",26,"b","a_bd08_CV.wav","z",1.49226498604,89.5412919521
"2673","ABCD_1746",27,"","a_bd02_CV.wav","",0,91.5525240898
"2674","ABCD_1746",28,"b","a_bd04_CV.wav","z",1.00893187523,92.5652680397
"2675","ABCD_1746",29,"d","a_bd18_CV.wav","m",0.806041955948,93.3812501431
"2676","ABCD_1746",30,"b","a_bd08_CV.wav","z",1.00326704979,94.397124052
"2677","ABCD_1746",31,"d","a_bd16_CV.wav","m",0.848357915878,95.2610850334
"2678","ABCD_1746",32,"d","a_bd12_CV.wav","m",0.860780000687,96.1250710487
"2679","ABCD_1746",33,"d","a_bd14_CV.wav","m",0.960036993027,97.0931220055
"2680","ABCD_1746",34,"b","a_bd10_CV.wav","z",0.951728105545,98.0531089306
"2681","ABCD_1746",35,"b","a_bd02_CV.wav","z",0.93422794342,99.0050261021
"2682","ABCD_1746",36,"b","a_bd06_CV.wav","z",0.918776035309,99.9410629272
"2683","ABCD_1746",37,"d","a_bd16_CV.wav","m",0.751195907593,100.709012032
"2684","ABCD_1746",38,"b","a_bd10_CV.wav","z",0.855190992355,101.581023932
"2685","ABCD_1746",39,"d","a_bd12_CV.wav","m",0.786543130875,102.380986929
"2686","ABCD_1746",40,"d","a_bd18_CV.wav","m",0.99264216423,103.388999939
"2687","ABCD_1746",41,"b","a_bd02_CV.wav","z",0.774418115616,104.172935963
"2688","ABCD_1746",42,"b","a_bd06_CV.wav","z",1.16563105583,105.348974943
"2689","ABCD_1746",43,"b","a_bd04_CV.wav","z",1.31642723083,106.668864965
"2690","ABCD_1746",44,"b","a_bd08_CV.wav","z",1.13295793533,107.804819107
"2691","ABCD_1746",45,"d","a_bd14_CV.wav","m",0.965030908585,108.772855043
"2692","ABCD_1746",46,"d","a_bd14_CV.wav","m",1.46037387848,110.236777067
"2693","ABCD_1746",47,"d","a_bd18_CV.wav","m",1.4226398468,111.668823004
"2694","ABCD_1746",48,"b","a_bd08_CV.wav","z",0.99383187294,112.676788092
"2695","ABCD_1746",49,"d","a_bd12_CV.wav","m",0.696082830429,113.380805016
"2696","ABCD_1746",50,"d","a_bd16_CV.wav","m",0.994524002075,114.380849123
"2697","ABCD_1746",51,"b","a_bd04_CV.wav","z",0.872344970703,115.26069808
"2698","ABCD_1746",52,"b","a_bd10_CV.wav","z",0.94690990448,116.220932007
"2699","ABCD_1746",53,"b","a_bd02_CV.wav","z",0.994970083237,117.22065115
"2700","ABCD_1746",54,"b","a_bd06_CV.wav","z",1.00857210159,118.236629963
"2701","ABCD_1746",55,"d","a_bd14_CV.wav","m",0.734007120132,118.980731964
"2702","ABCD_1746",56,"d","a_bd12_CV.wav","m",1.16607904434,120.16465807
"2703","ABCD_1746",57,"d","a_bd18_CV.wav","m",0.997308969498,121.164588928
"2704","ABCD_1746",58,"b","a_bd10_CV.wav","z",0.963091850281,122.132606983
"2705","ABCD_1746",59,"b","a_bd02_CV.wav","z",1.07423615456,123.21251893
"2706","ABCD_1746",60,"b","a_bd08_CV.wav","z",1.15654492378,124.380484104
"2707","ABCD_1746",61,"d","a_bd16_CV.wav","m",1.05940103531,125.452515125
"2708","ABCD_1746",62,"b","a_bd06_CV.wav","z",0.814684867859,126.276684046
"2709","ABCD_1746",63,"b","a_bd04_CV.wav","z",0.852047920227,127.132496119
"2710","ABCD_1747",1,"d","a_bd18_CV.wav","m",1.00307178497,62.0868990421
"2711","ABCD_1747",2,"d","a_bd10_CV.wav","m",0.775943994522,62.8789100647
"2712","ABCD_1747",3,"d","a_bd06_CV.wav","m",0.919243097305,63.8069529533
"2713","ABCD_1747",4,"d","a_bd12_CV.wav","m",0.911591053009,64.7349419594
"2714","ABCD_1747",5,"b","a_bd04_CV.wav","z",0.816936969757,65.5588610172
"2715","ABCD_1747",6,"d","a_bd14_CV.wav","m",0.693660020828,66.2707879543
"2716","ABCD_1747",7,"d","a_bd08_CV.wav","m",0.824477910995,67.1027550697
"2717","ABCD_1747",8,"d","a_bd16_CV.wav","m",0.925148963928,68.0388450623
"2718","ABCD_1747",9,"b","a_bd02_CV.wav","z",0.629553079605,68.6788089275
"2719","ABCD_1747",10,"b","a_bd06_CV.wav","z",1.03529191017,69.7187161446
"2720","ABCD_1747",11,"d","a_bd10_CV.wav","m",0.711227893829,70.4467160702
"2721","ABCD_1747",12,"d","a_bd18_CV.wav","m",1.34490299225,71.7987310886
"2722","ABCD_1747",13,"","a_bd12_CV.wav","",0,73.8070590496
"2723","ABCD_1747",14,"d","a_bd02_CV.wav","m",0.267822980881,74.0787930489
"2724","ABCD_1747",15,"b","a_bd16_CV.wav","z",0.973646879196,75.3026790619
"2725","ABCD_1747",16,"b","a_bd08_CV.wav","z",1.94811701775,77.2626280785
"2726","ABCD_1747",17,"b","a_bd04_CV.wav","z",1.71421504021,78.9826080799
"2727","ABCD_1747",18,"d","a_bd14_CV.wav","m",0.969795942307,79.958605051
"2728","ABCD_1747",19,"d","a_bd18_CV.wav","m",1.48833489418,81.4624509811
"2729","ABCD_1747",20,"b","a_bd04_CV.wav","z",0.929292917252,82.4065010548
"2730","ABCD_1747",21,"b","a_bd10_CV.wav","z",1.1537630558,83.5664701462
"2731","ABCD_1747",22,"b","a_bd06_CV.wav","z",1.27238988876,84.8544869423
"2732","ABCD_1747",23,"d","a_bd08_CV.wav","m",0.906271934509,85.7744600773
"2733","ABCD_1747",24,"d","a_bd12_CV.wav","m",0.867415904999,86.654291153
"2734","ABCD_1747",25,"d","a_bd16_CV.wav","m",0.942862987518,87.6145861149
"2735","ABCD_1747",26,"d","a_bd14_CV.wav","m",0.910929203033,88.5346169472
"2736","ABCD_1747",27,"b","a_bd02_CV.wav","z",0.639804840088,89.1824409962
"2737","ABCD_1747",28,"b","a_bd06_CV.wav","z",1.01995182037,90.2142570019
"2738","ABCD_1747",29,"d","a_bd12_CV.wav","m",1.70483088493,91.9343791008
"2739","ABCD_1747",30,"d","a_bd16_CV.wav","m",0.904464006424,92.8544261456
"2740","ABCD_1747",31,"b","a_bd08_CV.wav","z",0.777886152267,93.6462421417
"2741","ABCD_1747",32,"b","a_bd04_CV.wav","z",1.04903578758,94.7023169994
"2742","ABCD_1747",33,"d","a_bd18_CV.wav","m",0.852538108826,95.5581319332
"2743","ABCD_1747",34,"d","a_bd10_CV.wav","m",0.90399312973,96.4784281254
"2744","ABCD_1747",35,"d","a_bd14_CV.wav","m",0.873355865479,97.3663129807
"2745","ABCD_1747",36,"b","a_bd02_CV.wav","z",1.26834797859,98.6462421417
"2746","ABCD_1747",37,"d","a_bd14_CV.wav","m",0.765911817551,99.4302170277
"2747","ABCD_1747",38,"d","a_bd18_CV.wav","m",0.965229034424,100.414308071
"2748","ABCD_1747",39,"b","a_bd02_CV.wav","z",0.940368890762,101.358138084
"2749","ABCD_1747",40,"d","a_bd16_CV.wav","m",0.700417995453,102.070044041
"2750","ABCD_1747",41,"d","a_bd06_CV.wav","m",1.15783810616,103.246156931
"2751","ABCD_1747",42,"d","a_bd10_CV.wav","m",1.22858500481,104.486053944
"2752","ABCD_1747",43,"d","a_bd08_CV.wav","m",1.00063109398,105.49409914
"2753","ABCD_1747",44,"b","a_bd04_CV.wav","z",0.661689996719,106.17388916
"2754","ABCD_1747",45,"d","a_bd12_CV.wav","m",0.78642988205,106.966331005
"2755","ABCD_1747",46,"d","a_bd08_CV.wav","m",0.824313879013,107.805994034
"2756","ABCD_1747",47,"b","a_bd04_CV.wav","z",0.772887945175,108.590034008
"2757","ABCD_1747",48,"d","a_bd18_CV.wav","m",0.771847963333,109.373969078
"2758","ABCD_1747",49,"d","a_bd02_CV.wav","m",0.930744886398,110.317918062
"2759","ABCD_1747",50,"d","a_bd12_CV.wav","m",0.923727035522,111.246001959
"2760","ABCD_1747",51,"d","a_bd10_CV.wav","m",1.10017991066,112.358019114
"2761","ABCD_1747",52,"b","a_bd06_CV.wav","z",0.621077060699,112.998044014
"2762","ABCD_1747",53,"d","a_bd14_CV.wav","m",1.91450619698,114.926028013
"2763","ABCD_1747",54,"d","a_bd16_CV.wav","m",0.970081090927,115.901909113
"2764","ABCD_1747",55,"b","a_bd04_CV.wav","z",0.800090074539,116.717796087
"2765","ABCD_1747",56,"d","a_bd16_CV.wav","m",0.885976076126,117.621847153
"2766","ABCD_1747",57,"d","a_bd14_CV.wav","m",0.999730110168,118.637776136
"2767","ABCD_1747",58,"b","a_bd06_CV.wav","z",0.901243925095,119.557872057
"2768","ABCD_1747",59,"b","a_bd02_CV.wav","z",1.14959406853,120.72570014
"2769","ABCD_1747",60,"d","a_bd12_CV.wav","m",0.836969137192,121.581643105
"2770","ABCD_1747",61,"d","a_bd18_CV.wav","m",1.00956201553,122.605757952
"2771","ABCD_1747",62,"d","a_bd08_CV.wav","m",0.966720819473,123.581753016
"2772","ABCD_1747",63,"d","a_bd10_CV.wav","m",1.70077300072,125.30152297
"2773","ABCD_1748",1,"b","a_bd04_CV.wav","z",0.982515096664,64.0570378304
"2774","ABCD_1748",2,"d","a_bd14_CV.wav","m",1.14350295067,65.2410409451
"2775","ABCD_1748",3,"d","a_bd12_CV.wav","m",1.2476580143,66.4969949722
"2776","ABCD_1748",4,"d","a_bd18_CV.wav","m",0.69186091423,67.1929550171
"2777","ABCD_1748",5,"b","a_bd06_CV.wav","z",1.24560403824,68.4489798546
"2778","ABCD_1748",6,"b","a_bd08_CV.wav","z",1.80916500092,70.2649638653
"2779","ABCD_1748",7,"b","a_bd02_CV.wav","z",0.837368011475,71.113106966
"2780","ABCD_1748",8,"d","a_bd16_CV.wav","m",0.965358972549,72.1289379597
"2781","ABCD_1748",9,"d","a_bd10_CV.wav","m",1.03746914864,73.1848428249
"2782","ABCD_1748",10,"d","a_bd16_CV.wav","m",0.674489974976,73.873142004
"2783","ABCD_1748",11,"b","a_bd08_CV.wav","z",0.997132062912,74.8808989525
"2784","ABCD_1748",12,"b","a_bd04_CV.wav","z",0.867344141006,75.75283885
"2785","ABCD_1748",13,"d","a_bd12_CV.wav","m",0.749711990356,76.520772934
"2786","ABCD_1748",14,"d","a_bd18_CV.wav","m",0.549456119537,77.0888688564
"2787","ABCD_1748",15,"d","a_bd14_CV.wav","m",0.942145109177,78.0489530563
"2788","ABCD_1748",16,"","a_bd10_CV.wav","",0,80.0589430332
"2789","ABCD_1748",17,"b","a_bd02_CV.wav","z",1.04938411713,81.1127099991
"2790","ABCD_1748",18,"b","a_bd06_CV.wav","z",1.02917695045,82.1446640491
"2791","ABCD_1748",19,"d","a_bd18_CV.wav","m",1.32950091362,83.4808759689
"2792","ABCD_1748",20,"b","a_bd08_CV.wav","z",1.07333707809,84.5605959892
"2793","ABCD_1748",21,"d","a_bd10_CV.wav","m",1.06771707535,85.6406638622
"2794","ABCD_1748",22,"","a_bd12_CV.wav","",0,87.6592030525
"2795","ABCD_1748",23,"d","a_bd14_CV.wav","m",0.962137937546,88.6248140335
"2796","ABCD_1748",24,"b","a_bd02_CV.wav","z",0.944823980331,89.576789856
"2797","ABCD_1748",25,"d","a_bd16_CV.wav","m",1.16899013519,90.7526369095
"2798","ABCD_1748",26,"b","a_bd04_CV.wav","z",1.14252901077,91.91248703
"2799","ABCD_1748",27,"b","a_bd06_CV.wav","z",0.822762966156,92.7445440292
"2800","ABCD_1748",28,"d","a_bd16_CV.wav","m",1.091132164,93.8485200405
"2801","ABCD_1748",29,"d","a_bd14_CV.wav","m",1.19690489769,95.0564470291
"2802","ABCD_1748",30,"b","a_bd06_CV.wav","z",1.07439208031,96.1364939213
"2803","ABCD_1748",31,"d","a_bd10_CV.wav","m",1.05287098885,97.2003428936
"2804","ABCD_1748",32,"b","a_bd02_CV.wav","z",1.24772500992,98.464329958
"2805","ABCD_1748",33,"b","a_bd04_CV.wav","z",0.979188919067,99.4484059811
"2806","ABCD_1748",34,"d","a_bd12_CV.wav","m",1.08966302872,100.544297934
"2807","ABCD_1748",35,"d","a_bd08_CV.wav","m",1.99533295631,102.552333832
"2808","ABCD_1748",36,"","a_bd18_CV.wav","",0,104.561332941
"2809","ABCD_1748",37,"b","a_bd06_CV.wav","z",1.24297499657,105.808357954
"2810","ABCD_1748",38,"","a_bd08_CV.wav","",0,107.818436861
"2811","ABCD_1748",39,"b","a_bd04_CV.wav","z",0.721623897552,108.544132948
"2812","ABCD_1748",40,"d","a_bd14_CV.wav","m",1.25069689751,109.808162928
"2813","ABCD_1748",41,"d","a_bd12_CV.wav","m",1.68540406227,111.512076855
"2814","ABCD_1748",42,"d","a_bd16_CV.wav","m",1.08530879021,112.616040945
"2815","ABCD_1748",43,"d","a_bd10_CV.wav","m",1.02344799042,113.656183004
"2816","ABCD_1748",44,"d","a_bd18_CV.wav","m",0.947798967361,114.616070032
"2817","ABCD_1748",45,"b","a_bd02_CV.wav","z",0.867751836777,115.488029957
"2818","ABCD_1748",46,"d","a_bd14_CV.wav","m",1.09424304962,116.599987984
"2819","ABCD_1748",47,"d","a_bd10_CV.wav","m",1.27204704285,117.879916906
"2820","ABCD_1748",48,"d","a_bd18_CV.wav","m",0.993937015533,118.887929916
"2821","ABCD_1748",49,"d","a_bd12_CV.wav","m",0.807524204254,119.703862906
"2822","ABCD_1748",50,"b","a_bd08_CV.wav","z",0.869225025177,120.583956003
"2823","ABCD_1748",51,"b","a_bd06_CV.wav","z",0.99173617363,121.591879845
"2824","ABCD_1748",52,"d","a_bd16_CV.wav","m",1.03820109367,122.640084028
"2825","ABCD_1748",53,"b","a_bd04_CV.wav","z",1.38544797897,124.039892912
"2826","ABCD_1748",54,"b","a_bd02_CV.wav","z",1.16672301292,125.223847866
"2827","ABCD_1748",55,"d","a_bd16_CV.wav","m",1.12414002419,126.367820024
"2828","ABCD_1748",56,"b","a_bd08_CV.wav","z",1.75742197037,128.136116982
"2829","ABCD_1748",57,"d","a_bd14_CV.wav","m",0.946202993393,129.095701933
"2830","ABCD_1748",58,"b","a_bd04_CV.wav","z",1.30659914017,130.407759905
"2831","ABCD_1748",59,"d","a_bd12_CV.wav","m",0.83504486084,131.255698919
"2832","ABCD_1748",60,"b","a_bd02_CV.wav","z",1.01514697075,132.287631035
"2833","ABCD_1748",61,"d","a_bd10_CV.wav","m",1.35633993149,133.647707939
"2834","ABCD_1748",62,"d","a_bd18_CV.wav","m",1.35461902618,135.015602827
"2835","ABCD_1748",63,"b","a_bd06_CV.wav","z",0.912498950958,135.943629026
"2836","ABCD_1749",1,"b","a_bd02_CV.wav","z",0.646194219589,52.8131198883
"2837","ABCD_1749",2,"d","a_bd16_CV.wav","m",0.61096906662,53.4292070866
"2838","ABCD_1749",3,"d","a_bd14_CV.wav","m",0.537352085114,53.9731929302
"2839","ABCD_1749",4,"b","a_bd04_CV.wav","z",0.505917072296,54.4929540157
"2840","ABCD_1749",5,"d","a_bd18_CV.wav","m",0.500429868698,55.0052080154
"2841","ABCD_1749",6,"b","a_bd06_CV.wav","z",0.534578084946,55.5570149422
"2842","ABCD_1749",7,"d","a_bd10_CV.wav","m",0.495208978653,56.0689740181
"2843","ABCD_1749",8,"d","a_bd08_CV.wav","m",0.473308086395,56.565169096
"2844","ABCD_1749",9,"d","a_bd12_CV.wav","m",0.56328701973,57.1729469299
"2845","ABCD_1749",10,"d","a_bd12_CV.wav","m",0.419982910156,57.5970740318
"2846","ABCD_1749",11,"d","a_bd08_CV.wav","m",0.405925989151,58.1009559631
"2847","ABCD_1749",12,"d","a_bd10_CV.wav","m",0.440213918686,58.6530818939
"2848","ABCD_1749",13,"d","a_bd04_CV.wav","m",0.466682910919,59.197165966
"2849","ABCD_1749",14,"d","a_bd18_CV.wav","m",0.58052110672,59.8290638924
"2850","ABCD_1749",15,"b","a_bd02_CV.wav","z",0.684235811234,60.5169219971
"2851","ABCD_1749",16,"d","a_bd16_CV.wav","m",0.374233961105,60.908839941
"2852","ABCD_1749",17,"b","a_bd06_CV.wav","z",0.393172025681,61.4450979233
"2853","ABCD_1749",18,"d","a_bd14_CV.wav","m",0.306999921799,61.876816988
"2854","ABCD_1749",19,"b","a_bd18_CV.wav","z",0.476958036423,62.5648009777
"2855","ABCD_1749",20,"d","a_bd12_CV.wav","m",0.303322076797,62.9087629318
"2856","ABCD_1749",21,"d","a_bd10_CV.wav","m",0.32143497467,63.4449169636
"2857","ABCD_1749",22,"d","a_bd16_CV.wav","m",0.379869937897,64.0208170414
"2858","ABCD_1749",23,"d","a_bd08_CV.wav","m",0.38175201416,64.5408060551
